E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1)
150.0,3.4350916746747853,0.009036091677876088,69140.47213564986,701.5018703121939,7.14341505124859e+23,1.1687468106652756e+22,1.9760634557774092e+24,1.479495199334298e+22,72924.17283132777,2290.258933473001,7.25885817532981e+23,3.6185059428846235e+22,2.023883775919496e+24,3.9331944365875226e+22,4.0740153508417886e-19,4.138444126349124e-20,4.074140404762026e-19,4.138573127982994e-20,0.0,0.0,3.258038377711303e-19,3.258038377711303e-19,0.0
