time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.725589705024045e-15,0.0,10000.0,10000.0,0.0,0.0,0.0025755908206153864,0.0,0.0,7.111973781783627e-11,0.0,0.0,0.0,0.0,0.0,30099.83610816859,0.0,0.0,2.1406924523727917e-06
8.876381224620766e-15,646.0,9354.0,10000.0,0.0,0.0,0.00879966005707609,-5.2398379555614404e-14,1.2845587133692631e-15,2.429849103019995e-10,3.237493735556341e-22,3.486510223865562e-22,1.2493983190606439e-21,-12.623707865892825,0.30947319500498705,54624.7152486014,7.79976825184583e-08,8.399627453958979e-08,1.35739839613974e-05
1.607691318263521e-14,1256.0,8744.0,10000.0,0.0,0.0,0.02721487494246356,-1.7260495508818472e-13,1.992940370109699e-15,7.514843609794699e-10,9.139971720095053e-21,9.147924340021574e-21,3.1996445389824124e-20,-16.694124299910385,0.09837907266724796,93551.74690417862,1.1541820244152504e-06,1.1417407813244225e-06,7.432185632886968e-05
2.0786442561376504e-14,315.0,9685.0,10000.0,0.0,0.0,0.045207267170111906,5.08685000668143e-13,3.4035782436134627e-13,1.248308310506205e-09,2.5340327037949967e-20,2.5091907975605798e-20,8.798860226234712e-20,144.66200356062203,71.84685703811685,120492.10228477154,2.3001150116139114e-06,2.2823159678862304e-06,0.0001584450080493809
2.5404939986776834e-14,269.0,9731.0,10000.0,0.0,0.0,0.06728200467394288,2.266549442494769e-12,6.014052772293922e-13,1.8578581237790718e-09,5.382917389023212e-20,5.380079541654611e-20,1.9022166883507177e-19,380.6139269795643,56.522160526140766,146688.96699065022,3.9377360789842695e-06,4.00678623129362e-06,0.0002868076215062872
2.826673984525075e-14,826.0,9174.0,10000.0,0.0,0.0,0.08231293245892171,3.0671451197786267e-12,4.3382429761197337e-13,2.272909033883721e-09,8.058512394146623e-20,8.097035799059177e-20,2.994996333013544e-19,279.7525043245983,-58.55789639558631,154145.59988117794,5.9872433101262145e-06,6.056798166708405e-06,0.00037426162733335933
3.142904919392709e-14,267.0,9733.0,10000.0,0.0,0.0,0.100681562055916,3.5846313189382906e-12,5.2000931900475284e-14,2.7801225230962398e-09,1.2960559141044013e-19,1.2972569710281993e-19,4.880389363965292e-19,163.64186488468278,-120.74194002282522,170464.61042107205,9.599130458265124e-06,9.471247269321668e-06,0.0005101655074113184
3.483131811014676e-14,262.0,9738.0,10000.0,0.0,0.0,0.12243873988735977,3.977311088951618e-12,-1.4085888211430946e-14,3.381666278010621e-09,2.1021433318386463e-19,2.0900812146523731e-19,7.858987519009277e-19,115.41702895420832,-19.42433762271111,187642.090941334,1.4276697146230579e-05,1.4019869282471301e-05,0.0006868891239674166
4.015149430499336e-14,123.0,9877.0,10000.0,0.0,0.0,0.16139695436514953,4.5176817254194666e-12,-9.498754570941029e-13,4.457990893410883e-09,4.062221537686494e-19,4.0004673718886904e-19,1.490896612159138e-18,101.5700639748131,-175.89446939541722,219253.49614634019,2.2721562573755177e-05,2.2070495899586898e-05,0.0010584177607750375
4.5547260677174837e-14,93.0,9907.0,10000.0,0.0,0.0,0.20724651723181664,6.085310274967786e-12,-2.8939291035046264e-12,5.724606051099765e-09,7.011587333386656e-19,6.846347825917599e-19,2.5326806205801064e-18,290.5293597644284,-360.29240562255,251926.67863085493,3.2103375665100665e-05,3.0939394843087e-05,0.001554833431872928
5.0692213932996283e-14,57.0,9943.0,10000.0,0.0,0.0,0.2569499633480519,8.140425705189359e-12,-5.7191544679276e-12,7.098781430055143e-09,1.0752772120389934e-18,1.0488992621537162e-18,3.866146763560714e-18,399.44297412153134,-549.1255651790942,283477.40213594283,4.109815027947553e-05,4.0062093071484835e-05,0.0021583292373869613
5.674160215894751e-14,42.0,9958.0,10000.0,0.0,0.0,0.32296852537344567,1.2019918049949675e-11,-9.50604392394412e-12,8.922703706766383e-09,1.6418684344271318e-18,1.5997615482819725e-18,5.8824823872241424e-18,641.3032524706726,-625.9954419475291,320771.156948279,5.282435892462456e-05,5.127323882068761e-05,0.0030494849363786295
6.117589518483107e-14,98.0,9902.0,10000.0,0.0,0.0,0.3761796266967464,1.4997019095452392e-11,-1.2990738563574657e-11,1.0395451284221604e-08,2.147415210827956e-18,2.0938561509107236e-18,7.691297378090533e-18,671.3812163799248,-785.8512324940888,346249.0105491817,6.20101642353509e-05,6.0569775618201605e-05,0.003821104370184618
6.503344602834445e-14,576.0,9424.0,10000.0,0.0,0.0,0.42248160747795993,1.4705394463417793e-11,-1.6434935242009066e-11,1.1703525734861258e-08,2.6534645318991412e-18,2.6088734668685706e-18,9.535494512603428e-18,-75.59838972050865,-892.8454395425398,351379.95927098906,7.375807063854455e-05,7.5406430092279e-05,0.004383116588401754
6.968123287672031e-14,91.0,9909.0,10000.0,0.0,0.0,0.4832483822775005,1.3587383011956842e-11,-2.0639742664177502e-11,1.3387194642673997e-08,3.4277740795789372e-18,3.4141049929472384e-18,1.2416382792946232e-17,-240.54705775752996,-904.6902449146908,377053.88131777337,9.377782994505137e-05,9.812833541366966e-05,0.005400295488687992
7.635066981549898e-14,53.0,9947.0,10000.0,0.0,0.0,0.5788848410831539,1.064929694661997e-11,-2.56755291020087e-11,1.602990855982065e-08,4.88425174050263e-18,4.944086175603084e-18,1.7966119690910645e-17,-440.5298516661434,-755.0542098315983,417483.05778790946,0.0001251346560498409,0.00013203239297490744,0.007172845548872597
7.963546708974485e-14,947.0,9053.0,10000.0,0.0,0.0,0.6233829070420335,8.165941201070235e-12,-2.3080069212650074e-11,1.7303616685801735e-08,5.7855045290910816e-18,5.890972385407656e-18,2.1108584554002682e-17,-756.0149191002587,790.1430964120908,398219.84392706293,0.00015542280995222956,0.00016291978333708777,0.007431627486256967
8.167629997437363e-14,324.0,9676.0,10000.0,0.0,0.0,0.6517728839116026,7.455594667574813e-12,-1.8817828644700678e-11,1.8101464861629638e-08,6.463643407522709e-18,6.600318114835237e-18,2.3390810513564755e-17,-348.06697738244,2088.4809334717706,397442.01834947616,0.00017979011571265155,0.00018729115592277658,0.007798992760340832
8.617763147327522e-14,133.0,9867.0,10000.0,0.0,0.0,0.7176930950545866,6.199215886568323e-12,-9.989604394572555e-12,1.9927437507582638e-08,8.358722713442939e-18,8.569097540673868e-18,2.9690536616314135e-17,-279.1126983900361,1961.24730033378,419987.3785422713,0.00024284277072908464,0.0002505673716918131,0.009175991438180198
8.825645161656214e-14,388.0,9612.0,10000.0,0.0,0.0,0.7480569131404227,7.798950850445335e-12,-4.823739803696197e-12,2.0779030207443345e-08,9.417249536306843e-18,9.658574997708544e-18,3.309340656459905e-17,769.5398608883916,2484.998333096936,416272.50250450824,0.00027271850329379827,0.00027985262161154363,0.00952565480354083
9.222338760928717e-14,1292.0,8708.0,10000.0,0.0,0.0,0.7996859345745055,9.34862494808521e-12,5.316550813964122e-15,2.225004668133004e-08,1.1806616755263014e-17,1.2071359852186148e-17,4.000126423578739e-17,390.64761833359984,1217.3265117879812,383453.09176873736,0.00035537144451224727,0.0003570519673423824,0.009561686873254812
9.759887077806775e-14,137.0,9863.0,10000.0,0.0,0.0,0.8764159030707706,1.1165564131999894e-11,1.0408402996813658e-11,2.4372795422498297e-08,1.6399531260901247e-17,1.669599479991578e-17,5.3262643006406886e-17,338.00481312396715,1935.2839771535628,412014.1800517631,0.0005033767123433643,0.0005050942754825664,0.011496703662685438
1.0077708433992005e-13,1518.0,8482.0,10000.0,0.0,0.0,0.9157435225664724,9.089946569144337e-12,1.7096869540707823e-11,2.5479198609652777e-08,1.9634439576249242e-17,1.9988611670042267e-17,6.166538785472545e-17,-653.0768063445935,2104.473602458615,358242.9759531641,0.0005733593497936539,0.0005838765083433156,0.010627325809207232
1.0530934679276916e-13,194.0,9806.0,10000.0,0.0,0.0,0.9755246003377898,2.9110557671489532e-12,2.3010643526452014e-11,2.71331802202253e-08,2.5600003592131888e-17,2.6094455937175594e-17,7.720120948323003e-17,-1363.3126647622007,1304.8171961062458,379369.3061297266,0.000753801596817498,0.0007708653801996248,0.01226597023043735
1.1935331798233867e-13,110.0,9890.0,10000.0,0.0,0.0,1.1886921701937316,-1.8476889949075283e-11,4.4259093547016695e-11,3.302052044422318e-08,5.5118958836270136e-17,5.623761513307652e-17,1.545755231827662e-16,-1522.9271996875875,1512.9944182985735,463934.4778892689,0.0013546312077181422,0.0013819589693053426,0.018886453551175734
1.2370019529692107e-13,325.0,9675.0,10000.0,0.0,0.0,1.260752536725534,-2.207635094682228e-11,4.7178276285899604e-11,3.501167656322104e-08,6.755746513177533e-17,6.89745177823622e-17,1.8641263466271069e-16,-828.0567260713708,671.5585758746814,471909.67148019123,0.0015333298670348336,0.0015705385710400393,0.02045626925231015
1.281377577686812e-13,302.0,9698.0,10000.0,0.0,0.0,1.3357613980819643,-2.7128550140741302e-11,4.747818323405431e-11,3.7083867742743885e-08,8.19547104724223e-17,8.37421297782835e-17,2.22163499027379e-16,-1138.50773393508,67.583712919713,481098.70361577044,0.0017368964981436814,0.0017812649059076,0.02216620979288218
1.2986513552079679e-13,753.0,9247.0,10000.0,0.0,0.0,1.3632488879503666,-2.7255953993702482e-11,5.388720908748511e-11,3.784579033466743e-08,8.777341547319918e-17,8.969824092124253e-17,2.360023249594542e-16,-73.75564077117927,3710.2630536843894,446587.5612647793,0.0017378709575471077,0.0017791904751911464,0.021040532858038898
1.3635496766108994e-13,209.0,9791.0,10000.0,0.0,0.0,1.4701188950030448,-2.4271553185051873e-11,7.512129690774005e-11,4.079775889031595e-08,1.1261157195423495e-16,1.152615371468701e-16,2.945627784426529e-16,459.85793532647307,3271.9009307528463,475529.1656666051,0.0021248192484161826,0.0021842108096840405,0.024430803403954225
1.4080864873213633e-13,369.0,9631.0,10000.0,0.0,0.0,1.5453142267461868,-2.1434778902677684e-11,8.245857452782687e-11,4.28753009819184e-08,1.3240607809464908e-16,1.3561335965284814e-16,3.4003798829936963e-16,636.9504769473009,1647.4636380649022,480661.46940839064,0.002378640171784345,0.0024459623171706217,0.026092464083400938
1.4452572295821244e-13,626.0,9374.0,10000.0,0.0,0.0,1.6065171183638285,-2.210822909169677e-11,8.693039748627975e-11,4.456687169398856e-08,1.5021190060595281e-16,1.540859538405137e-16,3.7925905960041266e-16,-181.17749285033346,1203.0491420058217,466919.25818378164,0.0025438706522890805,0.0026359349878623596,0.026430299648943327
1.4995870834668297e-13,316.0,9684.0,10000.0,0.0,0.0,1.697899015607289,-2.4024856838491496e-11,9.794530749666631e-11,4.709118004670651e-08,1.7964681110978587e-16,1.846279388336516e-16,4.4281915783464433e-16,-352.7761644384467,2027.4138844108827,481929.19437558757,0.00293771433220982,0.0030436112802104042,0.02907417818142849
1.5360597281241814e-13,705.0,9295.0,10000.0,0.0,0.0,1.7574523546313576,-2.0139748511931193e-11,1.0733249316383604e-10,4.873778470790173e-08,2.011289536378108e-16,2.0699607856069562e-16,4.869936311293547e-16,1065.2115751571118,2573.760623985241,463078.6185484835,0.0031163433833341528,0.0032450169253902465,0.02901185787241293
