step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,4.572327195135236e-15,0.00011216598795726895,0.011901666992343962,0.0007085420074872673,0.00045379099901765585
2,2.0222204410110076e-15,8.81669984664768e-05,0.011871707974933088,0.0019571670272853225,0.00035816599847748876
3,2.503709663066542e-15,9.420799324288964e-05,0.010715832991991192,0.0006606249953620136,0.00027112499810755253
4,2.2106881184023717e-15,0.0004696659743785858,0.010602125024888664,0.0004897499748039991,0.00026070899912156165
5,2.294059543086906e-15,7.179100066423416e-05,0.01411208399804309,0.0005481250118464231,0.0004523330135270953
6,6.459500257360303e-15,7.841599290259182e-05,0.012084334011888131,0.0004940000071655959,0.0003431249933782965
7,3.629601420598568e-15,6.824999582022429e-05,0.0129042080079671,0.0005583750025834888,0.0005042919947300106
8,4.183346790132977e-15,7.949999417178333e-05,0.010958915983792394,0.0005078749964013696,0.0006791250198148191
9,7.122108130905623e-15,9.745798888616264e-05,0.01105837500654161,0.0006386250024661422,0.0009502079919911921
10,5.110534868138492e-16,8.995801908895373e-05,0.010587208002107218,0.0009962919866666198,0.0006118750025052577
11,1.3344893143827172e-15,0.0003978750028181821,0.01147129200398922,0.0005207080102991313,0.0002159169816877693
12,2.1046023122961862e-15,7.291598012670875e-05,0.011449750018073246,0.0012624170049093664,0.0012919169967062771
13,2.006884356227103e-15,8.420899393968284e-05,0.011524500005180016,0.0005070409970358014,0.0003985840012319386
14,1.389085208464178e-15,7.450001430697739e-05,0.011448999983258545,0.0005347080004867166,0.0005024580168537796
15,1.910791482634507e-15,9.4832998001948e-05,0.012291166989598423,0.0008605830080341548,0.0004088749992661178
16,6.21794958416869e-15,7.758298306725919e-05,0.011891125002875924,0.0005666250071953982,0.00033462498686276376
17,2.0317796040858788e-15,7.737500709481537e-05,0.01056958400295116,0.0005944579897914082,0.000491542014060542
18,4.407775115861186e-15,0.00015075001283548772,0.010847750003449619,0.0006159579788800329,0.00028012500843033195
19,4.113688636341145e-15,9.654101449996233e-05,0.01353091700002551,0.0010891249985434115,0.0007187919982243329
20,1.9499909976459465e-15,0.00018279199139215052,0.012693875003606081,0.0006245409895200282,0.00078583401045762
21,5.782780929060659e-16,8.541700663045049e-05,0.01207929098745808,0.0010092500015161932,0.000519749999511987
22,2.0942372669797143e-15,8.275001891888678e-05,0.014302415976999328,0.0006294170161709189,0.00024529200163669884
23,2.4985716179851084e-15,8.024999988265336e-05,0.01547658399795182,0.0007254999945871532,0.0009091660031117499
24,2.037462378458879e-15,8.816600893624127e-05,0.011195375001989305,0.0006510839739348739,0.0012072079989593476
25,4.920024569941649e-17,0.0001087500131689012,0.011075541988248006,0.0013920000055804849,0.0002565000031609088
26,1.4614637736019044e-15,8.324999362230301e-05,0.011220290994970128,0.0015832089993637055,0.000711666012648493
27,2.187165310548076e-15,0.00012383301509544253,0.010988374997396022,0.0008749169937800616,0.0012944999907631427
28,1.6455927611125716e-15,0.00013550001312978566,0.011316707998048514,0.0009950840030796826,0.0005561249854508787
29,2.5286116342773647e-15,7.845798972994089e-05,0.011501542001497,0.000550208002096042,0.0003300420066807419
30,1.9501535698879093e-15,0.00017558300169184804,0.01216700000804849,0.0006771250045858324,0.00043179199565202
31,3.716424217114687e-15,0.00040841600275598466,0.01261633398826234,0.000655875017400831,0.0005738330073654652
32,7.582840908905168e-16,8.30839853733778e-05,0.01226887499797158,0.000982750003458932,0.0003193330194335431
33,2.283894095710935e-15,0.0001582919794600457,0.013217375002568588,0.000897624995559454,0.0014492500049527735
34,1.5867652213048245e-15,0.0001076660118997097,0.012391166994348168,0.0008356249891221523,0.0009019169956445694
35,3.3210670808378e-15,9.029201464727521e-05,0.011060207994887605,0.0009302500111516565,0.0008344590023625642
36,2.1529766586656926e-15,0.00046800001291558146,0.011365166981704533,0.0009312080219388008,0.0005876249924767762
37,1.6436031043334672e-14,8.516598609276116e-05,0.011475875013275072,0.0007606669969391078,0.0008264579810202122
38,3.5487700148913698e-15,9.891699301078916e-05,0.015204833005554974,0.0009982920018956065,0.0007963329844642431
39,8.508380130721315e-15,9.866702021099627e-05,0.011909166001714766,0.0012814589717891067,0.0012110830284655094
40,2.621600107078894e-15,0.00012591600534506142,0.011650959000689909,0.0007722080044914037,0.00048295798478648067
41,2.6514869357532937e-15,0.00024066699552349746,0.01204641701770015,0.0010687079920899123,0.0004659169935621321
42,6.610104731964752e-16,7.670800550840795e-05,0.012010625010589138,0.001313957996899262,0.00029879200155846775
43,9.520460510962413e-15,0.00013062497600913048,0.01243800000520423,0.0007019170152489096,0.00028295800439082086
44,6.549949487661332e-16,6.808398757129908e-05,0.012961333006387576,0.0013145419943612069,0.0007617909868713468
45,9.077456145366979e-16,8.212498505599797e-05,0.012966625014087185,0.0010255000088363886,0.000609541981248185
46,5.978870598316981e-16,7.520802319049835e-05,0.012253041990334168,0.0012164580111857504,0.0006172079883981496
47,4.1479546408287905e-15,0.00013120900257490575,0.012557333015138283,0.000768083002185449,0.0007389590027742088
48,1.6002612658039016e-15,0.00014283301425166428,0.012106583977583796,0.0016771660011727363,0.0009759170061443001
