time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.572327195135236e-15,0.0,10000.0,10000.0,0.0,0.0,0.021701110402261043,0.0,0.0,1.9974410917180884e-10,0.0,0.0,6.681911775230489e-52,0.0,0.0,87370.87292629806,0.0,0.0,1.7451817180226725e-05
6.594547636146243e-15,1809.0,8191.0,10000.0,0.0,0.0,0.041626827326507784,-1.7452746286767958e-14,-8.779862543283884e-13,3.831474946719055e-10,1.914039186941357e-21,1.820165041351704e-21,6.6500855218433775e-21,-8.63048653491135,-434.1694092902355,110014.98492743896,9.465038789652367e-07,9.004636014380896e-07,4.5440472577377e-05
9.098257299212785e-15,92.0,9908.0,10000.0,0.0,0.0,0.07780339371610068,-1.0457254442600709e-13,-1.969606266960474e-12,7.161284828624343e-10,9.846983371290008e-21,9.259285239309643e-21,3.398064598999126e-20,-34.796286256504196,-436.00103827337136,156916.26956780703,2.2317178542011957e-06,2.081610218088344e-06,0.00012002461531999469
1.1308945417615157e-14,78.0,9922.0,10000.0,0.0,0.0,0.12030235743893282,-1.698925796415864e-13,-2.8501650497421617e-12,1.107302903967977e-09,2.2568791983318935e-20,2.0933680430835014e-20,7.72219315081637e-20,-29.54737697816242,-398.31886526718813,198068.50731015077,3.530004025781733e-06,3.226670780230479e-06,0.00023127605083876404
1.3603004960702063e-14,71.0,9929.0,10000.0,0.0,0.0,0.1747763078290271,-4.4102779443586377e-13,-3.61004724070065e-12,1.6088895767022482e-09,4.225497389507132e-20,3.8935164451027924e-20,1.4385154884620398e-19,-118.19013835597102,-331.23908803865817,240564.04080235015,5.057312021747207e-06,4.641448227961371e-06,0.00040421929721491033
2.0062505218062367e-14,30.0,9970.0,10000.0,0.0,0.0,0.3864268938115004,-1.7416930020754518e-12,-5.726070677045982e-12,3.5569907794891083e-09,1.3685416410591534e-19,1.2630647108657815e-19,4.72845391980943e-19,-201.3569402923298,-327.5831491661015,363303.0593080725,9.620280680205306e-06,8.906264882965716e-06,0.00132602375682026
2.3692106638660934e-14,30.0,9970.0,10000.0,0.0,0.0,0.5428535395300929,-2.3841851010053e-12,-7.131195497554635e-12,4.997110438013826e-09,2.171924953387787e-19,2.0110013836084713e-19,7.590466651969919e-19,-177.01450503176545,-387.12923477887836,431449.0858084388,1.2576670464945586e-05,1.1716758963360377e-05,0.0022012301346471023
2.787545342879391e-14,34.0,9966.0,10000.0,0.0,0.0,0.7564768756402234,-2.3792542695867463e-12,-1.0260738814779761e-11,6.963941157679183e-09,3.40809543392039e-19,3.1630617549623426e-19,1.2030708183572965e-18,1.1786810097079463,-748.0955976699335,510126.22204619064,1.6967235200234504e-05,1.5850797650668937e-05,0.0036135759078507576
3.499756155969953e-14,82.0,9918.0,10000.0,0.0,0.0,1.2002846781015895,-7.715865705894501e-13,-1.7925268375362763e-11,1.1049846625537155e-08,6.707527243965964e-19,6.341254340639669e-19,2.410241601873753e-18,225.7291899319804,-1076.160235102806,641740.1018327018,2.9363193453259667e-05,2.88712008595628e-05,0.007200120906685511
