step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,6.881810572363742e-15,0.00013920798664912581,0.013166500022634864,0.0015286249981727451,0.0011639999866019934
2,2.691109377645276e-15,0.0003340419789310545,0.016981458000373095,0.0009210830030497164,0.0004349999944679439
3,1.9765912723110724e-15,0.0004529579891823232,0.01763924999977462,0.0021990840032231063,0.002476499998010695
4,2.1692617501983596e-15,0.000340582977514714,0.04351975000463426,0.032585417007794604,0.05290720800985582
5,2.8329754703052223e-15,0.00022262497805058956,0.07132970800739713,0.0005920839903410524,0.00040874999831430614
6,2.984996086468473e-15,0.00010125001426786184,0.034416416980093345,0.001362458016956225,0.0014096669910941273
7,2.5808165936411487e-15,0.00018704202375374734,0.020044624980073422,0.0021631249983329326,0.0011629580112639815
8,2.0118895180452387e-15,9.308301378041506e-05,0.017482124996604398,0.0012604999938048422,0.0007819170132279396
9,8.476261317576044e-16,0.00017549999756738544,0.021329167007934302,0.003245999978389591,0.0036190829996485263
10,9.561547473305991e-16,0.00029233298846520483,0.023412417009240016,0.001440916006686166,0.0005066669837106019
11,3.321226707032327e-15,0.0001806250074878335,0.016479124984471127,0.0013046250096522272,0.0013740420108661056
12,2.0814513547826078e-15,0.000399582990212366,0.016813958005513996,0.0008894999918993562,0.00031116700847633183
13,3.012514852873261e-15,0.00010920799104496837,0.022213209012988955,0.0006890829827170819,0.0004015830054413527
14,9.194728502260649e-16,0.0009614580194465816,0.020485791988903657,0.0015946250059641898,0.0011156249966006726
15,5.825565304524215e-15,9.524999768473208e-05,0.014587999990908429,0.0010782500030472875,0.0006949160015210509
16,7.109858985265736e-15,9.454099927097559e-05,0.014546458987751976,0.002639041020302102,0.0012476249830797315
17,3.003169062559047e-15,0.00019625001004897058,0.015515083010541275,0.0011352500005159527,0.0006921669992152601
18,2.3211514279390015e-15,0.00011220798478461802,0.01850445900345221,0.0017737080052029341,0.0010064170055557042
19,2.0163201401860086e-15,0.00019650001195259392,0.011988582991762087,0.0008548750192858279,0.0015306669811252505
20,1.745001196658414e-15,0.0004677079850807786,0.014219292002962902,0.0026976660010404885,0.0005360420036595315
21,4.025948607372238e-16,0.0001873339933808893,0.011769166012527421,0.0009399999980814755,0.00046904198825359344
22,2.1902368717157796e-15,8.533301297575235e-05,0.013443000003462657,0.0005860839737579226,0.0005082910065539181
23,1.911373374060417e-15,0.00013958301860839128,0.01295654199202545,0.00062112498562783,0.0004065830144099891
24,1.8455828132556205e-15,8.033300400711596e-05,0.01567654198152013,0.0005739170010201633,0.0004109160217922181
25,1.782063172965145e-15,8.137497934512794e-05,0.014367374998982996,0.0006502910109702498,0.0004900000058114529
26,1.7395889941281108e-15,0.0002000829845201224,0.01484629200422205,0.0006882919988129288,0.0004182080156169832
27,1.0697777655862674e-16,0.00018529201042838395,0.015045415988424793,0.0012615419982466847,0.00024079199647530913
28,2.0451700603556868e-15,0.00018545900820754468,0.015232499979902059,0.0017139580158982426,0.0014443330001085997
29,4.3792978430048493e-16,9.554100688546896e-05,0.012997167010325938,0.0015743330004625022,0.0007937499904073775
30,3.0893732542171614e-15,0.00012524999328888953,0.015497916989261284,0.0008329999982379377,0.0010250410123262554
31,1.9376725333121376e-15,9.279101504944265e-05,0.01695612500770949,0.0009323339909315109,0.0006289579905569553
32,2.960799979183418e-15,9.820799459703267e-05,0.01381166698411107,0.0010004580253735185,0.0012459169956855476
33,2.8023204807054015e-15,0.00014591700164601207,0.014411915995879099,0.001231333997566253,0.0029361250053625554
34,2.875836663874135e-15,9.162499918602407e-05,0.01348774999496527,0.001137999992351979,0.00038675000541843474
35,1.4211902591330958e-15,8.016600622795522e-05,0.015184709016466513,0.0007627079903613776,0.0004431249981280416
36,1.5675071934522658e-15,0.00039087500772438943,0.012004333984805271,0.0013065410021226853,0.001157209015218541
37,2.4382113023680886e-15,0.00010016700252890587,0.012915458006318659,0.0007104579999577254,0.00037349999183788896
38,1.3903553956054184e-15,7.704200106672943e-05,0.014013582986081019,0.0009677920024842024,0.0005775830068159848
39,2.9809970916723684e-15,0.00010141698294319212,0.010597582993796095,0.0006768340244889259,0.0014500409888569266
40,2.8591495366479316e-15,0.00019508300465531647,0.012069541990058497,0.003984333015978336,0.001464041997678578
41,1.739170246068708e-15,0.00011891601025126874,0.012872124993009493,0.0009319999953731894,0.0005746250099036843
42,4.138122727839872e-15,0.0001971669844351709,0.011371291009709239,0.0006848339980933815,0.0008689579844940454
43,2.9665569526061586e-15,0.00011424999684095383,0.013082666002446786,0.0005435839993879199,0.0004818330053240061
44,7.29856907329579e-16,0.0001045420067384839,0.01231274998281151,0.0008143330051098019,0.0004984590050298721
45,1.4851828410807064e-15,7.97079992480576e-05,0.012492292007664219,0.0007057499897200614,0.0007172500190790743
46,2.477358155785939e-15,7.841701153665781e-05,0.012488165986724198,0.0006945419881958514,0.0006216250185389072
47,6.443317732973436e-16,8.995900861918926e-05,0.01300308300415054,0.0007940419891383499,0.0005448329902719706
48,3.026584908912647e-15,9.962500189431012e-05,0.05236170798889361,0.0005762919900007546,0.0003412910155020654
49,2.3060523437292532e-15,0.0001676660031080246,0.011648291983874515,0.0009569580142851919,0.00044166698353365064
50,2.0588056594239308e-15,9.295801282860339e-05,0.01326437498209998,0.001470292016165331,0.0006775420042686164
51,8.676615910741837e-16,0.0002027080045081675,0.01169558399124071,0.0009897499985527247,0.0008170410001184791
52,3.662617255234234e-15,9.245899855159223e-05,0.0112749999971129,0.0009163330250885338,0.00043254197225905955
53,6.067072494597439e-15,0.000106791005237028,0.013019292004173622,0.0005610829975921661,0.0005752920114900917
54,3.077010479256431e-15,7.745900074951351e-05,0.013462582981446758,0.0007686250028200448,0.00032633301452733576
55,2.7560627692722415e-15,8.120801066979766e-05,0.016633499995805323,0.0006599999906029552,0.0005910420150030404
56,3.4420715137920477e-15,8.916700608097017e-05,0.015815582999493927,0.0010613340127747506,0.0021518330031540245
57,6.252707987273062e-16,0.000408291001804173,0.013880333979614079,0.0011284580104984343,0.0005976670072413981
58,1.7354956981551116e-15,9.32919792830944e-05,0.014704000001074746,0.0009525830100756139,0.0003495840064715594
59,1.902200099061569e-15,8.67500202730298e-05,0.01333449999219738,0.0007605839928146452,0.001066333003109321
60,2.869083681557653e-15,0.0004882500215899199,0.038505124975927174,0.0009131249971687794,0.00251612500869669
61,5.683393440145282e-16,0.00012729098671115935,0.0182021250075195,0.0026395840104669333,0.0010420829930808395
62,1.4713118010927016e-15,0.00021224998636171222,0.019438292016275227,0.0019030419935006648,0.000611708004726097
63,2.529028023760191e-15,0.0005925830046180636,0.022315834008622915,0.0010268749902024865,0.0005186249909456819
64,1.868475299609671e-15,9.466698975302279e-05,0.01838504199986346,0.0025063329958356917,0.0016999169893097132
65,1.4750515304261666e-15,9.26670036278665e-05,0.012715457996819168,0.0012508749787230045,0.001265375001821667
66,2.6204487519689487e-15,0.00021570900571532547,0.011731333011994138,0.0005717499880120158,0.0003605830133892596
67,2.704135878144445e-15,8.599998545832932e-05,0.019958084012614563,0.0008925829897634685,0.0003846669860649854
68,1.636343291706558e-15,8.549998165108263e-05,0.019586292008170858,0.000891875009983778,0.00035016698529943824
69,4.307332644793621e-17,0.00060299999313429,0.014460292004514486,0.0013939999917056412,0.0006391660135705024
70,1.1852526732225374e-15,0.0005713329883292317,0.016190209018532187,0.0015993749839253724,0.0007420410111080855
71,9.028525589723533e-15,0.0004055419994983822,0.012859957991167903,0.0005996669933665544,0.0005074159998912364
72,2.072093398388442e-15,0.00044925001566298306,0.017300459003308788,0.001359124988084659,0.0010198749951086938
73,1.4359184010280672e-15,8.512500789947808e-05,0.023780250019626692,0.0007920829812064767,0.0007855000148992985
74,5.275335530902789e-15,0.00035662497975863516,0.019905916007701308,0.0013919589982833713,0.0019261660054326057
75,9.777065771916493e-16,0.0001185830042231828,0.024680959002580494,0.003979291010182351,0.0005648749938700348
76,1.492738772458682e-15,0.00014416701742447913,0.021959582983981818,0.0024259590136352926,0.0013422499760054052
77,2.8755120090601926e-15,0.00033983300090767443,0.015491333993850276,0.0009497499850112945,0.0006637500191573054
78,3.9520889996850726e-15,0.00011595900286920369,0.021682791004423052,0.0006176669849082828,0.00032870800350792706
79,3.674806672981837e-15,8.42090230435133e-05,0.017292415985139087,0.0014652920071966946,0.0009290000016335398
80,3.550209695563983e-15,0.0006657089979853481,0.016157416015630588,0.001334583997959271,0.0006401659920811653
81,1.63057396438961e-15,0.00037645900738425553,0.011853499978315085,0.0009726660209707916,0.00047874997835606337
82,1.390721270398785e-15,7.508299313485622e-05,0.014050708006834611,0.0017983749858103693,0.00047658401308581233
83,3.163856781995563e-15,9.729200974106789e-05,0.01364474999718368,0.0007853749848436564,0.0005435410130303353
84,1.5154198400396352e-15,9.666700498200953e-05,0.01187354201101698,0.0016265409940388054,0.000804292008979246
85,4.377841477921679e-15,0.000288875016849488,0.01506291699479334,0.0006046250055078417,0.000587041984545067
86,3.0498392600385974e-15,9.81659977696836e-05,0.012864833988714963,0.0006222910014912486,0.0004851669946219772
