step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,4.366371362071741e-15,0.00017487499280832708,0.026234666001982987,0.004557459003990516,0.000870165997184813
2,5.132167550186069e-15,0.00017487502191215754,0.021834916988154873,0.000530958001036197,0.00028041700716130435
3,3.818288513312456e-15,0.0005490409967023879,0.02132304201950319,0.0005190829979255795,0.0004078339843545109
4,4.222912394502027e-15,0.0016874580178409815,0.01954995800042525,0.0016001249896362424,0.000500958994962275
5,5.683958757228788e-15,0.00027574997511692345,0.01808525001979433,0.000529541983269155,0.0003012079978361726
6,3.7717239995324845e-15,0.00014533300418406725,0.016018208989407867,0.0009254580072592944,0.00024733299505896866
7,4.710115289266975e-15,0.0002620000159367919,0.017377333977492526,0.0005680830217897892,0.0003062920004595071
8,1.7505255315342843e-15,0.000485416006995365,0.012383541994495317,0.0005142500158399343,0.00042458297684788704
9,3.2772397761293996e-15,0.00029991698102094233,0.035658333013998345,0.0009990420076064765,0.0002606670022942126
10,5.3391417031068726e-15,7.912499131634831e-05,0.022354250017087907,0.0007589579909108579,0.0006212500156834722
11,1.5746030900475709e-15,8.950001210905612e-05,0.018553500005509704,0.0034583329979795963,0.0028729590121656656
12,5.149378686970447e-15,0.0005098330148030072,0.02163179198396392,0.0021358749945648015,0.0005368750134948641
13,5.05999120795949e-15,0.00013633401249535382,0.019075040996540338,0.0007610000029671937,0.0012565419892780483
14,1.5266202140369155e-15,0.00022833299590274692,0.014446708024479449,0.0006872089870739728,0.0003696249914355576
15,2.3061900848191462e-15,8.229099330492318e-05,0.0163837090076413,0.000855291000334546,0.00029112500487826765
16,5.0932267043542944e-15,9.158399188891053e-05,0.012272666004719213,0.0005647089856211096,0.0011045830033253878
17,2.0798476617344903e-15,0.00010587499127723277,0.011010749993147328,0.0024447500181850046,0.0008247499936260283
18,3.494846419486709e-15,0.0002429999876767397,0.01807116699637845,0.0014391250151675195,0.0008926669834181666
19,3.4229664241352834e-15,0.0002313750155735761,0.01409391697961837,0.0011879160010721534,0.0008558340196032077
20,7.153960163918927e-15,0.00010033298167400062,0.012900917005026713,0.0006304999988060445,0.0004270000208634883
21,1.876668729622179e-15,0.000321374973282218,0.012450500013073906,0.00355316698551178,0.0016365000046789646
22,3.0894598098296273e-15,0.00013812497491016984,0.018299957999261096,0.0018921250011771917,0.0011507500021252781
23,5.218682188405138e-15,0.000328666006680578,0.0163637500081677,0.0005390839942265302,0.0005371659935917705
24,3.1587721733074988e-15,0.00012933299876749516,0.013255832978757098,0.0006206250109244138,0.00030025001615285873
25,2.8340480150715043e-15,7.374997949227691e-05,0.01789874999667518,0.0006266670243348926,0.0003868329804390669
26,2.6529017789867143e-15,7.437498425133526e-05,0.01453754201065749,0.0006202500080689788,0.0004942920058965683
27,2.8230593032406862e-15,8.337499457411468e-05,0.01237762498203665,0.0006857090047560632,0.0005240000027697533
28,2.9174730833098926e-15,0.00010545898112468421,0.013810083008138463,0.0005432500038295984,0.000457124988315627
29,3.308526264881052e-15,7.966699195094407e-05,0.015540958003839478,0.0006519589805975556,0.0005102500144857913
30,4.908455304320616e-15,0.0002212919935118407,0.012854750006226823,0.0005071249906904995,0.00047870801063254476
31,2.9396867850161425e-15,7.779200677759945e-05,0.015575041994452477,0.0006653330055996776,0.0005649579979944974
32,2.2994917180980756e-15,8.854098268784583e-05,0.012936917017214,0.0011999999987892807,0.000563207984669134
33,3.3918114940259452e-15,9.33330156840384e-05,0.012016958004096523,0.0008331669960170984,0.0006024169852025807
34,3.909742837308067e-15,8.433399489149451e-05,0.01626316600595601,0.001839417003793642,0.0021286249975673854
35,3.0277555782642734e-15,0.00021958400611765683,0.015846583002712578,0.0006427080079447478,0.0005834999901708215
36,1.0690910428798244e-14,0.00013620799290947616,0.01208720900467597,0.0005943749856669456,0.001658833003602922
37,2.865209151538983e-15,9.020898141898215e-05,0.011969290993874893,0.0005822500097565353,0.00028787500923499465
38,3.6378819213249285e-15,0.00012499999138526618,0.017185875010909513,0.0009105000062845647,0.0003299169766250998
39,3.4572993600303172e-15,8.50000069476664e-05,0.014782417012611404,0.0006492910033557564,0.000585292000323534
