step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,5.815767570712551e-15,0.00016466699889861047,0.020664166018832475,0.0013965839752927423,0.0015968329971656203
2,9.664885582549804e-16,0.0002187499776482582,0.018698084022616968,0.0008424579864367843,0.00042491700151003897
3,4.18738764196954e-15,0.0004699580022133887,0.019611582974903286,0.0007322920137085021,0.0011006249987985939
4,1.9731362648906897e-15,0.00017220797599293292,0.02340200002072379,0.0018378749955445528,0.0008543329895474017
5,2.4544535129090426e-15,0.00019529199926182628,0.016551040986087173,0.0009598340257070959,0.0003799579862970859
6,7.530916889483897e-15,0.00014129100600257516,0.021813041996210814,0.0006091670074965805,0.00045258301543071866
7,2.5642091855690445e-15,0.00011637498391792178,0.016798875003587455,0.0016673750069458038,0.0011917919910047203
8,1.846509159368526e-15,0.00023995799710974097,0.014322250004624948,0.0007274590025190264,0.000470208004117012
9,1.454418823728633e-15,8.508298196829855e-05,0.019760416995268315,0.001659541012486443,0.0006402090075425804
10,2.372816389016735e-15,8.704100036993623e-05,0.012235250003868714,0.0006592500139959157,0.0008955839730333537
11,2.8244529356142152e-15,9.187500108964741e-05,0.01373391700326465,0.0004820000031031668,0.0006487499922513962
12,1.0134866231240454e-15,8.599998545832932e-05,0.016924708004808053,0.0008322499925270677,0.0003131669946014881
13,2.4324465327810752e-15,9.56250005401671e-05,0.01893704102258198,0.01317837499664165,0.030510874988976866
14,1.4181887102779627e-15,0.029347833973588422,0.08184733300004154,0.0025709580222610384,0.0019349590002093464
15,1.344424282620804e-15,0.000391999987186864,0.02568787499330938,0.0019990420260000974,0.0013974169851280749
16,2.039204189935816e-15,0.00016741699073463678,0.020089333003852516,0.0014041670074220747,0.00044879099004901946
17,2.007125007744253e-15,0.00034487497759982944,0.013161250011762604,0.0006545830110553652,0.0005217919824644923
18,1.6764118488777643e-15,0.00018804200226441026,0.012569915998028591,0.0005725000228267163,0.0004637919773813337
19,1.880405748097223e-15,8.93340038601309e-05,0.015053207986056805,0.0024392500054091215,0.0003353749925736338
20,1.253936214657081e-15,8.504101424477994e-05,0.018051791994366795,0.0006449999928008765,0.001472042000386864
21,4.215239055296647e-15,0.0002744169905781746,0.012623375019757077,0.0006771249754820019,0.0005821250088047236
22,3.733170211435727e-15,8.283302304334939e-05,0.01436404199921526,0.0005604999896604568,0.0002256660081911832
23,1.563209444402663e-15,7.745900074951351e-05,0.015374082984635606,0.0010294580133631825,0.0015915840049274266
24,2.4886807563316713e-15,0.0001787089859135449,0.01236925000557676,0.0005738750041928142,0.0004257079854141921
25,1.4558119289049107e-15,0.0001437090104445815,0.011902416008524597,0.0008828749996609986,0.0006615000020246953
26,9.46518926051607e-16,8.291701669804752e-05,0.01590016597765498,0.0011431669990997761,0.00030954202520661056
27,3.227864600708963e-15,9.508299990557134e-05,0.013229333999333903,0.0011533750221133232,0.0011156660038977861
28,1.4759204439396323e-15,8.862500544637442e-05,0.011662792006973177,0.0009615829912945628,0.0004540419904515147
29,1.3622861994451527e-15,0.00015770801110193133,0.016034542000852525,0.001423499983502552,0.0009342080156784505
30,9.242095847783e-16,0.00021608397946693003,0.011342790996422991,0.001031874999171123,0.00041033400339074433
