time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6292545538832446e-15,0.0,10000.0,10000.0,0.0,0.0,0.0031892613228827523,0.0,0.0,4.403250456176749e-11,0.0,0.0,4.176194859519056e-53,0.0,0.0,33494.28795073054,0.0,0.0,1.4748373869836972e-06
5.628890597000833e-15,62.0,9938.0,10000.0,0.0,0.0,0.014568848563722793,-2.3188221621112772e-14,2.5393976241292763e-14,2.0114466666441665e-10,2.5091112262176432e-23,1.9527472758917247e-23,8.965463449153251e-23,-7.730345044465039,8.465685795300763,71483.3789905633,8.364898139348958e-09,6.510162343779079e-09,1.440838894330913e-05
9.415179396184674e-15,100.0,9900.0,10000.0,0.0,0.0,0.040591880672861215,-2.4455602652255693e-13,-7.709381744953003e-14,5.604314318594359e-10,3.639637097705774e-22,3.607740747437571e-22,1.4042275400094807e-21,-58.46564185731461,-27.068139575859817,119008.45812897148,8.115068966735679e-08,8.361817141170691e-08,6.701386027550246e-05
1.032855118883691e-14,1708.0,8292.0,10000.0,0.0,0.0,0.04750305992188122,-2.22871228304918e-13,-4.2208213485381663e-13,6.558520524284815e-10,1.1784016317154736e-21,1.1617929038206984e-21,4.3242754937842236e-21,23.74148007644383,-377.70853028262894,110288.49171525087,8.185751690327515e-07,8.084341964197503e-07,7.526508695212331e-05
1.3103816435966958e-14,146.0,9854.0,10000.0,0.0,0.0,0.07292352843636705,-4.358002807625613e-14,-1.2377223157852411e-12,1.0068196495090432e-09,1.2454798780116315e-20,1.2292528081888541e-20,4.432256296812062e-20,64.60326644960166,-293.8962975790848,144139.88690951228,3.264841233616543e-06,3.2220229936950715e-06,0.00015664487990571185
1.6019275862946126e-14,853.0,9147.0,10000.0,0.0,0.0,0.10501129613747526,1.1298215907253984e-12,-1.7606820278121314e-12,1.4498403574735658e-09,4.1191759884432333e-20,4.0653367161724076e-20,1.4861371182921087e-19,402.4757154715286,-179.37471781891722,170525.84783346992,7.046955562489912e-06,6.9611109707988435e-06,0.0002723637539691279
2.0159823097222846e-14,69.0,9931.0,10000.0,0.0,0.0,0.16375439155805474,2.8967259630717914e-12,-3.1482392247935925e-12,2.2608764628854187e-09,1.251645456004628e-19,1.2405947987517323e-19,4.4389446415350805e-19,426.7320893526868,-335.1144470699029,222249.9337898525,1.3289803321950799e-05,1.3220105828866086e-05,0.0005488333316597191
2.198367798314399e-14,246.0,9754.0,10000.0,0.0,0.0,0.1937844452359505,3.2294614728516046e-12,-3.74071646963656e-12,2.6771064230847954e-09,1.7870522873145539e-19,1.772862650688901e-19,6.309491783256011e-19,182.4352980866476,-324.8488952802495,239831.52441180553,1.6487281702570426e-05,1.6318787532651246e-05,0.0006995093956838587
2.217429150049358e-14,546.0,9454.0,10000.0,0.0,0.0,0.19645253619620548,3.3147442712141475e-12,-3.736055211705048e-12,2.720994577404487e-09,1.8443999772846545e-19,1.829921707415291e-19,6.530246387633821e-19,447.4121224369009,24.453973654788964,231460.93059988235,1.5309267530607207e-05,1.5222612797653893e-05,0.000688670086285144
3.276180180313505e-14,49.0,9951.0,10000.0,0.0,0.0,0.4251670095768417,6.146382918593827e-12,-2.870659102654423e-12,5.878834071457222e-09,8.248701204435745e-19,8.059623537211079e-19,3.049706972450398e-18,267.45085165803494,81.73745142280683,365698.39712307876,4.531605493673477e-05,4.383287650645733e-05,0.002317345112894447
3.5059390403421454e-14,87.0,9913.0,10000.0,0.0,0.0,0.48775935210542937,5.704833807383789e-12,-3.643077524514528e-12,6.7454921010732245e-09,1.048102088661661e-18,1.0223125684534324e-18,3.875708312586177e-18,-192.17936194277715,-336.1865661084049,391837.8961634737,5.2320667845699255e-05,5.065358761592631e-05,0.0028363041237287026
