E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1),"k_conv_ionization_E + Ar -> E + E + Ar+, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl2+, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl+ + Cl, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl2++, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl++ + Cl, Ionization"
350.0,4.283909642350452,0.021042394580971183,130679.81209772309,1256.1130403243658,6.992115758797855e+23,6.874989599088298e+21,1.6487102615093224e+24,9.107636314810818e+21,131010.37046446853,4305.574679178438,6.93486735750081e+23,3.435006444222748e+22,1.6605402647566805e+24,3.921768815459747e+22,2.4337965977283856e-17,1.949473177453412e-18,2.434444230962593e-17,1.9502563981878463e-18,0.0,0.0,4.046688750804168e-17,4.046688750804168e-17,0.0,2.208957266243965e-19,3.8536190865648455e-17,1.709800915768829e-18,0.0,0.0
