step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,4.229980459752468e-15,0.00022170899319462478,0.026815707999048755,0.0007674579974263906,0.0012438340054359287
2,3.87795366997541e-15,0.00020441701053641737,0.019767124991631135,0.0013052080175839365,0.004910041985567659
3,5.971476384496108e-15,0.00010812500840984285,0.027121666993480176,0.0014092919882386923,0.004641500010620803
4,3.577049564923215e-15,0.0013037080061621964,0.02022187499096617,0.002942250022897497,0.0017325419757980853
5,6.264585774171792e-15,0.00013041700003668666,0.015452040999662131,0.0006762499979231507,0.0008710419933777303
6,6.2845050990343926e-15,0.00011279198224656284,0.020620583003619686,0.001165207999292761,0.0004672920040320605
7,2.070686878847066e-15,0.00011608400382101536,0.020118624990573153,0.0014045830175746232,0.0007107919955160469
8,5.882116550647258e-15,0.00010179099626839161,0.013492708996636793,0.001586833008332178,0.000846249982714653
9,7.97172519514635e-15,0.0006155830051284283,0.017181667004479095,0.002064333006273955,0.0014260000025387853
10,4.222737885679754e-15,0.0003341249830555171,0.01967775000957772,0.0017640000151004642,0.00046549999387934804
11,5.6935420419279234e-15,8.612498641014099e-05,0.025055417005205527,0.0006061659951228648,0.0012399170082062483
12,3.552719844379233e-15,0.0002279160253237933,0.020499374979408458,0.001377917011268437,0.0006297079962678254
13,2.0481120777856582e-16,8.712502312846482e-05,0.01861354199354537,0.0006172499852254987,0.00041550002060830593
14,3.004262530482372e-15,0.0001667079923208803,0.01404237499809824,0.0006337089871522039,0.00030516600236296654
15,5.2767978442474895e-15,9.250000584870577e-05,0.011104207980679348,0.0027237080212216824,0.0015456669789273292
16,2.4828004806780117e-15,0.0015941659803502262,0.023152167006628588,0.0007193750061560422,0.0010086249967571348
17,2.558715697893027e-15,0.00010225002188235521,0.02045724997879006,0.0018438330153003335,0.00047066700062714517
18,5.56508020368571e-15,9.412498911842704e-05,0.017903917003422976,0.0012102920154575258,0.0004485829849727452
19,7.797366031575896e-15,8.108399924822152e-05,0.01269354100804776,0.0005573749949689955,0.00023437500931322575
20,4.485068876852289e-15,0.0001421659835614264,0.012874792009824887,0.002148833009414375,0.0013577920035459101
21,2.863763756414877e-15,0.000273667013971135,0.012488333013607189,0.0008268749807029963,0.001250542001798749
22,4.775539902226756e-15,0.00019175000488758087,0.012126125016948208,0.0012382499990053475,0.0011800419888459146
23,6.267331365075408e-15,0.00036012500640936196,0.015914667019387707,0.0021187079837545753,0.0006424580060411245
24,5.1559629739038215e-15,0.00024662501527927816,0.061692166986176744,0.0008071660122368485,0.001422125002136454
25,1.2109616594329668e-16,0.00015462501323781908,0.026651457999832928,0.0008917500090319663,0.00036095798714086413
26,4.773604021117476e-15,9.633300942368805e-05,0.015017792000435293,0.0040430829976685345,0.001342208997812122
27,3.3129313243778492e-15,0.00022408401127904654,0.0205769159947522,0.0014024589909240603,0.0019277080136816949
28,8.153882159846324e-15,0.0002156670088879764,0.014224124985048547,0.0013406250218395144,0.001277624978683889
29,4.760256834078389e-15,0.0002417089999653399,0.021690875000786036,0.002743707998888567,0.006094792013755068
30,4.650014238824179e-15,0.00019270801567472517,0.02839295897865668,0.003597875009290874,0.0020200409926474094
31,4.889420948205138e-15,0.00012645800597965717,0.023932334006531164,0.0008620829903520644,0.0007107919955160469
32,7.221063947763946e-15,8.450000314041972e-05,0.012955624988535419,0.0005066250159870833,0.0003241669910494238
33,5.0107783714015834e-15,0.0005640829913318157,0.016457791993161663,0.0006777920061722398,0.0008605830080341548
34,2.907420071787001e-15,0.0001928750134538859,0.014487165986793116,0.0010509590210858732,0.0004967910062987357
35,4.656576726886976e-15,0.0001654589723329991,0.023431125009665266,0.0006915830017533153,0.00041700000292621553
36,4.812862795934252e-15,9.012498776428401e-05,0.017209375015227124,0.0011164580064360052,0.001893749984446913
37,1.1035300360412996e-14,0.00016674998914822936,0.020208291010931134,0.0005527919856831431,0.00032137500238604844
38,4.436686680521396e-15,9.612500434741378e-05,0.017844417016021907,0.0007097079942468554,0.00048054198850877583
39,5.025131594987966e-15,0.00042895899969153106,0.014205040992237628,0.0006411249923985451,0.0005435420025605708
40,5.4161097248294455e-15,0.00015525001799687743,0.01232045900542289,0.002034040982834995,0.0020225420012138784
41,4.1995926471633126e-15,0.0004808749945368618,0.01920154198887758,0.003500125021673739,0.0021581669861916453
42,4.426362717993255e-15,0.0001210409973282367,0.01871870900504291,0.0007399579917546362,0.0004912919830530882
43,1.0855159525641364e-15,0.0007432920101564378,0.022674250009004027,0.0010494579910300672,0.0006483339820988476
44,3.9651147120986384e-15,0.00010720899445004761,0.016746083012549207,0.001280958007555455,0.0005213749827817082
45,4.18223274482534e-15,0.00012454201350919902,0.01256099998136051,0.0014140410057734698,0.001574875001097098
46,2.126091279433071e-15,0.00010050000855699182,0.01587937501608394,0.0009110829851124436,0.00043729200842790306
47,3.599950855771732e-15,0.00010287499753758311,0.01416591601446271,0.0011389169958420098,0.0004403750062920153
48,3.609638688401291e-16,0.0003632500011008233,0.017828874988481402,0.002293458004714921,0.0012420839921105653
49,6.046071476705531e-15,9.554100688546896e-05,0.0133642089786008,0.000575915997615084,0.0009424170129932463
50,5.928817982813163e-15,0.0001002080098260194,0.011918834003154188,0.0013499160122592002,0.000824916991405189
51,1.0611367715639863e-15,0.00010033301077783108,0.01594350000959821,0.001126458984799683,0.0004862080095335841
52,4.770947981837426e-15,9.47499938774854e-05,0.014556541020283476,0.0024209999828599393,0.0006107090157456696
53,6.113776293044905e-15,0.00010158400982618332,0.012598915986018255,0.0005948340112809092,0.000509665987920016
54,5.541806600237453e-15,9.437502012588084e-05,0.018503083003452048,0.0007216249941848218,0.0003852079971693456
55,1.7848043468294735e-15,7.787501090206206e-05,0.014144707995001227,0.0007993339968379587,0.00041879102354869246
56,3.717279136310427e-15,8.591698133386672e-05,0.014399875013623387,0.0007700419810134917,0.000288875016849488
57,8.102164629432094e-15,0.0011600830184761435,0.016902542003663257,0.0008149159839376807,0.001943042007042095
58,4.0902713230264134e-15,0.0001101669913623482,0.013508041010936722,0.0006204999808687717,0.0005838749930262566
59,5.4614667203929314e-15,0.0003274589835200459,0.012993582990020514,0.0005805000255350024,0.0004383329942356795
