energy (eV),eedf (eV-1),eepf (eV-3/2)
0.007060932152140086,0.005902451943909663,0.07024273945718541
0.02118279645642026,0.011274346409715088,0.07746396596424569
0.035304660760700435,0.012866018844027804,0.06847438837820721
0.0494265250649806,0.018635831418411408,0.0838240680951273
0.06354838936926077,0.01837055267935929,0.07287355366906503
0.07767025367354094,0.021487577863221696,0.07710101611080818
0.09179211797782112,0.02420668493850592,0.07989739548600513
0.10591398228210129,0.0252677998947144,0.07764093917736527
0.12003584658638146,0.027920587285235596,0.0805877571740884
0.13415771089066164,0.027655308546183477,0.07550412665424239
0.14827957519494178,0.030507054990993765,0.07922452031485404
0.16240143949922198,0.0336903998596192,0.08360095302378451
0.17652330380350217,0.03176712900149133,0.07560960044941979
0.19064516810778231,0.03329248175104102,0.07624884492951242
0.2047670324120625,0.03574631008727313,0.0789952904500415
0.21888889671634265,0.03919493369495068,0.0837757005092016
0.23301076102062285,0.039393892749239774,0.08160953607834275
0.247132625324903,0.0414498029768937,0.0833791434213861
0.2612544896291832,0.04423522973694096,0.08654388876353185
0.2753763539334634,0.039261253379713715,0.074817094280838
0.2894982182377435,0.04821441082272275,0.08960947161646554
0.30362008254202366,0.04589322185601671,0.0832881663109973
0.31774194684630386,0.046888017127462156,0.08318108691304554
0.33186381115058405,0.05225991159326758,0.09071700894207195
0.34598567545486425,0.05166303443040031,0.08783161161660903
0.3601075397591444,0.047750173029381546,0.07957173770653363
0.37422940406342453,0.04914288640940517,0.08033257851807422
0.3883512683677047,0.04834705019224881,0.07758140092113307
0.4024731326719849,0.05265782970184576,0.08300313743863556
0.41659499697626506,0.05219359190850455,0.08086491987176903
0.4307168612805452,0.054780059614262716,0.08346926010762748
0.4448387255848254,0.05537693677712999,0.08302858464938469
0.4589605898891056,0.05511165803807787,0.08134966699123426
0.4730824541933858,0.056040133624760284,0.08147619550414556
0.48720431849766593,0.05988667534101602,0.0857975010978553
0.5013261828019461,0.05670333047239058,0.08008448265366415
0.5154480471062263,0.05716756826573179,0.07962643456996536
0.5295699114105065,0.05935611786291178,0.08156499945647044
0.5436917757147866,0.05948875723243784,0.08067862992515247
0.5578136400190667,0.058493961960992394,0.07831888095372953
0.5719355043233469,0.06300370052487843,0.08330911670952078
0.5860573686276271,0.05935611786291178,0.07753457722437178
0.6001792329319073,0.06326897926393055,0.08166770396604023
0.6143010972361875,0.0649269713830063,0.08283893359873322
0.6284229615404676,0.06578912728492568,0.08299044682154157
0.6425448258447478,0.06552384854587356,0.08174245604362085
0.656666690149028,0.06187626588390692,0.07635748288226911
0.6707885544533082,0.06187626588390692,0.07554944444860283
0.6849104187575883,0.0680439965668687,0.08221913959087396
0.6990322830618685,0.06386585642679782,0.07638711781348588
0.7131541473661487,0.06797767688210567,0.08049605792661052
0.7272760116704289,0.06665128318684507,0.07815538079152716
0.7413978759747091,0.07116102175073111,0.08264498523963956
0.7555197402789892,0.07162525954407231,0.08240305266257508
0.7696416045832694,0.0693703902621293,0.07907330105521641
0.7837634688875496,0.07182421859836141,0.08112942561426169
0.7978853331918297,0.07348221071743716,0.08226440722771383
0.8120071974961098,0.07726243274892985,0.08574097923065563
0.82612906180039,0.07553812094509108,0.08310788443704094
0.8402509261046702,0.07487492409746078,0.08168304050925793
0.8543727904089504,0.07699715400987774,0.08330114454524234
0.8684946547132306,0.07812458865084924,0.08383090772398112
0.8826165190175107,0.0771297933794038,0.08209867390088144
0.8967383833217909,0.0769308343251147,0.08123956003595746
0.9108602476260711,0.07931834297658379,0.08310894292918738
0.9249821119303513,0.07494124378222382,0.07792094836926045
0.9391039762346314,0.08097633509565953,0.08356054761470014
0.9532258405389116,0.07945098234610985,0.08137694237487629
0.9673477048431918,0.08336384374712862,0.0847591178643728
0.981469569147472,0.0855523933443086,0.08635624388471136
0.9955914334517522,0.07746139180321895,0.07763270529732293
1.0097132977560324,0.0850881555509674,0.0846778985595057
1.0238351620603123,0.08648086893099102,0.08546829184067425
1.0379570263645927,0.08316488469283952,0.0816300952261883
1.0520788906688727,0.08767462325672555,0.0854770952001054
1.0662007549731531,0.08396072090999589,0.08131237870149709
1.0803226192774331,0.0804457776175553,0.07739742632792498
1.0944444835817133,0.0850881555509674,0.08133402058246669
1.1085663478859935,0.08813886105006677,0.08371178233754906
1.1226882121902735,0.08614927050717587,0.08130589277450319
1.136810076494554,0.088669418528171,0.08316295321686039
1.1509319407988339,0.09012845159295767,0.08401118073430354
1.1650538051031143,0.0882051807348298,0.08171863484071268
1.1791756694073943,0.08893469726722313,0.08189963689159258
1.1932975337116747,0.08667982798528011,0.07934940403676866
1.2074193980159547,0.088669418528171,0.08069465814286338
1.2215412623202349,0.08727670514814738,0.0789667513472132
1.235663126624515,0.09006213190819463,0.0810199889488846
1.249784990928795,0.08767462325672555,0.07842531215296515
1.2639068552330754,0.09271491929871584,0.08246925853584422
1.2780287195373554,0.08959789411485343,0.07925515060804207
1.2921505838416358,0.09384235393968735,0.08255479988614967
1.3062724481459158,0.09191908308155947,0.08042457972444926
1.3203943124501962,0.09085796812535099,0.0790699015207364
1.3345161767544762,0.09437291141779158,0.08169311044060673
1.3486380410587566,0.0895315744300904,0.07709540937581832
1.3627599053630366,0.09085796812535099,0.07783113193788296
1.3768817696673166,0.09118956654916614,0.07771356400340412
1.391003633971597,0.09576562479781521,0.08119803402027698
1.405125498275877,0.09589826416734126,0.08090086939731626
1.4192473625801574,0.09550034605876309,0.08016335728507175
1.4333692268844374,0.09284755866824189,0.07755172292249551
1.4474910911887178,0.09457187047208067,0.07860569809248295
1.4616129554929977,0.09589826416734126,0.07932216408949633
1.4757348197972782,0.09702569880831277,0.079869803705837
1.4898566841015581,0.0986173712426255,0.08079438414372954
1.5039785484058381,0.09722465786260187,0.07927853252397102
1.5181004127101185,0.0990816090359667,0.08041606195939034
1.5322222770143985,0.10398926570843092,0.0840093501835816
1.546344141318679,0.09715833817783884,0.07813165096310228
1.560466005622959,0.09987744525312306,0.07995401347391194
1.5745878699272393,0.0935107555158722,0.07452090409155651
1.5887097342315193,0.09961216651407094,0.07902965892486329
1.6028315985357997,0.10710629089229333,0.08460013032823488
1.6169534628400797,0.10379030665414182,0.08162215083264947
1.6310753271443597,0.09928056809025579,0.07773690476208478
1.64519719144864,0.09881633029691458,0.07704061515796486
1.65931905575292,0.09848473187309943,0.07645465915843777
1.6734409200572005,0.10412190507795697,0.08048907073921499
1.6875627843614804,0.10524933971892848,0.08101947231877564
1.7016846486657609,0.10001008462264913,0.07666625587130647
1.7158065129700408,0.10160175705696184,0.07756522605047346
1.7299283772743212,0.10710629089229333,0.08143309074433332
1.7440502415786012,0.10524933971892848,0.07969661653855456
1.7581721058828812,0.10471878224082425,0.07897577392348594
1.7722939701871616,0.1101569963913927,0.08274546592138633
1.7864158344914416,0.10518302003416545,0.07869630768924288
1.800537698795722,0.10830004521802786,0.08071003367809289
1.814659563100002,0.11101915229331209,0.08241387336467626
1.8287814274042824,0.10922852080471028,0.08077094259878835
1.8429032917085624,0.10849900427231696,0.07992349732607787
