E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1)
360.0,4.9150385885785415,0.029461450090130265,167336.81923061676,2329.116808915758,1.0826533242840712e+24,1.6379619547338791e+22,1.962862798874095e+24,2.096040924189273e+22,148823.3298822637,5513.461481054275,9.175796168619896e+23,4.566287401717665e+22,1.9195286628531755e+24,5.30255939147173e+22,2.704053927721665e-16,8.66023970692095e-18,2.7065780049597356e-16,8.692314785430624e-18,0.0,0.0,2.4887097001782487e-16,2.4887097001782487e-16,0.0
