time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1065532800882964e-15,0.0,10000.0,10000.0,0.0,0.0,0.0004778753588297608,0.0,0.0,3.958668817757701e-11,0.0,0.0,0.0,0.0,0.0,12965.31328291452,0.0,0.0,5.132538140553344e-07
2.896828932855193e-14,290.0,9710.0,10000.0,0.0,0.0,0.01064830280033243,-8.873651961655742e-14,-7.597657418998426e-13,8.820941356938389e-10,8.768292132753739e-22,8.210519055335047e-22,3.4130907482145626e-21,-3.8814427490742034,-33.23307295164493,61122.08844221658,3.8353915275135594e-08,3.593905326237396e-08,5.4064728495785285e-05
4.3269578893383185e-14,260.0,9740.0,10000.0,0.0,0.0,0.023532905653292312,-3.6585787375356746e-13,-1.1553184819851349e-12,1.949441358767104e-09,8.941871677129812e-21,8.449883163952389e-21,3.713236968476224e-20,-19.377368235273536,-27.6585365461034,89815.04333243206,5.264701866203466e-07,4.993860417502333e-07,0.0001773017502669992
5.617805655160195e-14,481.0,9519.0,10000.0,0.0,0.0,0.03896646464594492,1.932938964910198e-12,-1.665025074545353e-12,3.227942563036287e-09,4.9863803291747045e-20,4.8924487636713803e-20,2.0028800406191145e-19,178.0842714012936,-39.48618931339985,112747.04315204795,2.6660189781049995e-06,2.65114672876483e-06,0.00037451918762035905
6.696048422169865e-14,454.0,9546.0,10000.0,0.0,0.0,0.05447918393075498,4.915038713135586e-12,-4.760253535919427e-12,4.5130020905955804e-09,1.4823721020296152e-19,1.4373974284906196e-19,5.78440506865944e-19,276.57034570199363,-287.0622976640206,130627.42739112534,6.5593932129798975e-06,6.305230456165725e-06,0.0006144763036511014
8.509821460081825e-14,991.0,9009.0,10000.0,0.0,0.0,0.0845259183325634,1.4278598381281381e-11,-1.5366685267353737e-11,7.002048883516241e-09,6.557800382751398e-19,6.2914806700790445e-19,2.521874235690281e-18,516.2475939616595,-584.7717167327935,156485.16912942124,2.247004308622321e-05,2.1650246286536105e-05,0.0011801255611926618
8.635421784768641e-14,1093.0,8907.0,10000.0,0.0,0.0,0.08665764022094122,1.4912714368680738e-11,-1.6424639882121686e-11,7.18036452954933e-09,7.080830899866575e-19,6.791682040585974e-19,2.7242952710470033e-18,504.8681115916907,-842.3183756936596,143304.0493924174,2.197314116193501e-05,2.106472193818484e-05,0.0011135199948629966
1.0568337060862384e-13,1032.0,8968.0,10000.0,0.0,0.0,0.12159421653187763,2.5368113400956064e-11,-2.652305101006599e-11,1.007505607561973e-08,2.4530400336885477e-18,2.4071083954964745e-18,8.843476667521364e-18,540.9134669060502,-522.4445816555569,170277.44553861936,7.049446346224665e-05,7.068927369047935e-05,0.0019556769489141486
1.1399823745951138e-13,309.0,9691.0,10000.0,0.0,0.0,0.13899112864180804,2.9883822536592717e-11,-3.1739562667193934e-11,1.1517345957261532e-08,3.798629022560645e-18,3.7612792695590696e-18,1.337008075088714e-17,543.0885685384903,-627.3716405417991,182286.1479920125,9.346536380785987e-05,9.411301334971884e-05,0.0024115736651564223
1.2124793284413323e-13,1138.0,8862.0,10000.0,0.0,0.0,0.15375353646715617,3.602645140506346e-11,-3.209732105039325e-11,1.2752270439914776e-08,5.215582709065724e-18,5.20991202657148e-18,1.8128839999844854e-17,847.2947541355414,-49.348057293303846,178037.77346482183,0.00011355708185265083,0.00011634460803707037,0.002647503997295232
1.3748534274767148e-13,887.0,9113.0,10000.0,0.0,0.0,0.18897868093459305,4.2271230196819225e-11,-2.7042296463622166e-11,1.5696592124786853e-08,9.928264570441208e-18,1.007243782448533e-17,3.3723470077592125e-17,384.5920518638253,311.3196388341205,198566.990327721,0.00018864111725746166,0.00019503101927802638,0.0037278028090278743
1.5065731256057813e-13,122.0,9878.0,10000.0,0.0,0.0,0.22235332953148818,4.663836453725819e-11,-2.077461967767913e-11,1.8470460075432698e-08,1.5774199312781028e-17,1.6098259860862283e-17,5.258777769427021e-17,331.54755154083335,475.83443288805756,224571.92934359307,0.00025804387285112185,0.00026619317404804563,0.00497341626217777
1.5760114135357192e-13,186.0,9814.0,10000.0,0.0,0.0,0.24143001967116792,4.7149064618265715e-11,-1.8097774670916422e-11,2.0061044986741494e-08,1.9542062164360365e-17,1.9974185398739583e-17,6.479153925635026e-17,73.54733191619273,385.49985700447803,236436.0347272786,0.00029120424134961703,0.00029955432093631393,0.0056823118213453665
1.6530324851207471e-13,649.0,9351.0,10000.0,0.0,0.0,0.2624142782089195,4.432257089818666e-11,-1.5231558096606743e-11,2.185881591817198e-08,2.4062730784641265e-17,2.4635538651465668e-17,8.005290436904285e-17,-366.97668078517097,372.1340816643303,241589.3501659525,0.00031892177759652765,0.00032890584831855803,0.006350519523014723
1.7962590665397968e-13,662.0,9338.0,10000.0,0.0,0.0,0.3038296740259945,4.496720091978652e-11,-1.5222182062994482e-11,2.5353655588143685e-08,3.392553450097148e-17,3.493022704200066e-17,1.1451571380362483e-16,45.007708430447245,0.6546294353571255,259212.548181175,0.0003995015438564047,0.00041600744621023074,0.007947456922620165
1.880670501366185e-13,615.0,9385.0,10000.0,0.0,0.0,0.3289663743148621,4.235149302337606e-11,-1.6391972374545997e-11,2.750284464585558e-08,4.089481164702049e-17,4.214769012658339e-17,1.3865398171189866e-16,-309.87601404836244,-138.58197221234897,263569.79247980734,0.0004515885262406786,0.0004665746763962345,0.008796075121909776
