mean energy (eV),energy (eV),eepf (eV-3/2)
3.7341053743149515,0.0043027840155448,0.1642668815522527
3.7341053743149515,0.0129083520466345,0.1431890917215937
3.7341053743149515,0.0215139200777243,0.115955329588317
3.7341053743149515,0.030119488108814,0.1150436427965376
3.7341053743149515,0.0387250561399038,0.1154162729860599
3.7341053743149515,0.0473306241709935,0.1102248091185924
3.7341053743149515,0.0559361922020832,0.1161318949602386
3.7341053743149515,0.0645417602331729,0.1110236427374349
3.7341053743149515,0.0731473282642627,0.1148345863948353
3.7341053743149515,0.0817528962953524,0.1296821364790244
3.7341053743149515,0.0903584643264421,0.10718648588268
3.7341053743149515,0.0989640323575319,0.1292845571961038
3.7341053743149515,0.1075696003886216,0.1143426332373524
3.7341053743149515,0.1161751684197113,0.1174646445075411
3.7341053743149515,0.1247807364508011,0.11393989568777
3.7341053743149515,0.1333863044818908,0.1139633522787293
3.7341053743149515,0.1419918725129805,0.1141004297308799
3.7341053743149515,0.1505974405440703,0.1107924657233976
3.7341053743149515,0.15920300857516,0.1133163945225466
3.7341053743149515,0.1678085766062498,0.1173353664293914
3.7341053743149515,0.1764141446373395,0.1343071611335034
3.7341053743149515,0.1850197126684292,0.109288791592379
3.7341053743149515,0.1936252806995189,0.118836207342064
3.7341053743149515,0.2022308487306087,0.1233275815934081
3.7341053743149515,0.2108364167616984,0.1120419766329791
3.7341053743149515,0.2194419847927881,0.1161373686196558
3.7341053743149515,0.2280475528238779,0.1150310938609526
3.7341053743149515,0.2366531208549676,0.1181319562131141
3.7341053743149515,0.2452586888860573,0.1198805504836205
3.7341053743149515,0.2538642569171471,0.1188794792143004
3.7341053743149515,0.2624698249482368,0.1101098523607574
3.7341053743149515,0.2710753929793266,0.1188987207738467
3.7341053743149515,0.2796809610104163,0.1210502767393054
3.7341053743149515,0.288286529041506,0.1113599098361378
3.7341053743149515,0.2968920970725958,0.1138055381268811
3.7341053743149515,0.3054976651036855,0.1144847101204652
3.7341053743149515,0.3141032331347752,0.1210106068331236
3.7341053743149515,0.322708801165865,0.1201300691586357
3.7341053743149515,0.3313143691969547,0.1238820122311001
3.7341053743149515,0.3399199372280445,0.1184988248490845
3.7341053743149515,0.3485255052591341,0.1261526704731352
3.7341053743149515,0.3571310732902238,0.1210880725064906
3.7341053743149515,0.3657366413213136,0.1219258524218728
3.7341053743149515,0.3743422093524033,0.1174083885139237
3.7341053743149515,0.382947777383493,0.1261534918061527
3.7341053743149515,0.3915533454145828,0.1227336232986858
3.7341053743149515,0.4001589134456725,0.1356014694367811
3.7341053743149515,0.4087644814767622,0.1164869180668519
3.7341053743149515,0.417370049507852,0.1265624677840437
3.7341053743149515,0.4259756175389417,0.1222022479949152
3.7341053743149515,0.4345811855700314,0.1249924430256493
3.7341053743149515,0.4431867536011212,0.1136172440819072
3.7341053743149515,0.4517923216322109,0.1277749550528093
3.7341053743149515,0.4603978896633006,0.116299689106582
3.7341053743149515,0.4690034576943904,0.1297276609492843
3.7341053743149515,0.4776090257254801,0.12075786961715
3.7341053743149515,0.4862145937565698,0.1268049120161168
3.7341053743149515,0.4948201617876596,0.1244960152502702
3.7341053743149515,0.5034257298187493,0.1255117787839502
3.7341053743149515,0.5120312978498391,0.1240096969427328
3.7341053743149515,0.5206368658809288,0.123419769294607
3.7341053743149515,0.5292424339120185,0.1215409825956844
3.7341053743149515,0.5378480019431082,0.1279109722663671
3.7341053743149515,0.546453569974198,0.1208977847905276
3.7341053743149515,0.5550591380052877,0.1219420345863625
3.7341053743149515,0.5636647060363775,0.1255102074335659
3.7341053743149515,0.5722702740674672,0.125680103520526
3.7341053743149515,0.5808758420985569,0.1162906819684243
3.7341053743149515,0.5894814101296466,0.1166770417672348
3.7341053743149515,0.5980869781607364,0.1248500257915137
3.7341053743149515,0.6066925461918261,0.1280301572100913
3.7341053743149515,0.6152981142229159,0.1271316888659498
3.7341053743149515,0.6239036822540056,0.1194310632187037
3.7341053743149515,0.6325092502850953,0.1202097662412266
3.7341053743149515,0.641114818316185,0.1263927652862287
3.7341053743149515,0.6497203863472748,0.1259461089836233
3.7341053743149515,0.6583259543783645,0.1265524013330838
3.7341053743149515,0.6669315224094543,0.1203003636823679
3.7341053743149515,0.675537090440544,0.1205598927535841
3.7341053743149515,0.6841426584716337,0.1255465539321145
3.7341053743149515,0.6927482265027235,0.1352988506954837
3.7341053743149515,0.7013537945338132,0.128285328764022
3.7341053743149515,0.709959362564903,0.1226158811612291
3.7341053743149515,0.7185649305959927,0.1254934548882685
3.7341053743149515,0.7271704986270824,0.1269785472029103
3.7341053743149515,0.7357760666581721,0.1246327845363463
3.7341053743149515,0.7443816346892619,0.1223185368408637
3.7341053743149515,0.7529872027203516,0.1252697443784521
3.7341053743149515,0.7615927707514414,0.1277072835774273
3.7341053743149515,0.7701983387825311,0.1206121465811543
3.7341053743149515,0.7788039068136208,0.1231759521695961
3.7341053743149515,0.7874094748447105,0.1209533785530484
3.7341053743149515,0.7960150428758003,0.1234946902082504
3.7341053743149515,0.80462061090689,0.121065988446532
3.7341053743149515,0.8132261789379798,0.1222980232366316
3.7341053743149515,0.8218317469690695,0.1188593439817882
3.7341053743149515,0.8304373150001592,0.1212558975945049
3.7341053743149515,0.8390428830312489,0.1231696728241897
3.7341053743149515,0.8476484510623387,0.1212807056120209
3.7341053743149515,0.8562540190934284,0.1245512393010346
3.7341053743149515,0.8648595871245182,0.124384404493472
3.7341053743149515,0.8734651551556079,0.1137102992759172
3.7341053743149515,0.8820707231866975,0.1188907036938669
3.7341053743149515,0.8906762912177872,0.1186507624483723
3.7341053743149515,0.899281859248877,0.1198640559064338
3.7341053743149515,0.9078874272799669,0.1166337805380044
3.7341053743149515,0.9164929953110564,0.1255747439041655
3.7341053743149515,0.9250985633421462,0.1125782455545399
3.7341053743149515,0.933704131373236,0.1241933395100115
3.7341053743149515,0.9423096994043256,0.124604368944299
3.7341053743149515,0.9509152674354154,0.123172616953691
3.7341053743149515,0.9595208354665052,0.1146385472348294
3.7341053743149515,0.9681264034975948,0.1237906630259787
3.7341053743149515,0.9767319715286846,0.1216407738218137
3.7341053743149515,0.9853375395597744,0.1234497142072929
3.7341053743149515,0.993943107590864,0.1214306915901442
3.7341053743149515,1.002548675621954,0.1145781235556128
3.7341053743149515,1.0111542436530434,0.1223888446377873
3.7341053743149515,1.019759811684133,0.1185238029141202
3.7341053743149515,1.028365379715223,0.1272981511870735
3.7341053743149515,1.0369709477463127,0.1127641014429817
3.7341053743149515,1.0455765157774026,0.1209772196291387
3.7341053743149515,1.054182083808492,0.1181159879036272
3.7341053743149515,1.062787651839582,0.1145626808047532
3.7341053743149515,1.0713932198706717,0.1139996033786518
3.7341053743149515,1.0799987879017614,0.118932032757481
3.7341053743149515,1.088604355932851,0.1214984748259887
3.7341053743149515,1.0972099239639408,0.1188023526340383
3.7341053743149515,1.1058154919950307,0.1216542882737139
3.7341053743149515,1.1144210600261202,0.1186819430095274
3.7341053743149515,1.12302662805721,0.1203197323667003
3.7341053743149515,1.1316321960883,0.1139030581426453
3.7341053743149515,1.1402377641193897,0.1230686067987175
3.7341053743149515,1.1488433321504794,0.1207341972334635
3.7341053743149515,1.1574489001815689,0.1243103835611529
3.7341053743149515,1.1660544682126588,0.1192528868019658
3.7341053743149515,1.1746600362437485,0.1184253822515667
3.7341053743149515,1.1832656042748382,0.1152747563205014
3.7341053743149515,1.191871172305928,0.1221150836158816
3.7341053743149515,1.2004767403370176,0.1156024191050732
3.7341053743149515,1.2090823083681077,0.1162470795894676
3.7341053743149515,1.217687876399197,0.1103788666077583
3.7341053743149515,1.2262934444302869,0.1195304299847056
3.7341053743149515,1.2348990124613768,0.1205391559191253
3.7341053743149515,1.2435045804924665,0.1173740866454678
