time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.459038581188473e-15,0.0,10000.0,10000.0,0.0,0.0,0.004808495365865474,0.0,0.0,7.113047483985857e-11,0.0,0.0,1.6704779438076223e-52,0.0,0.0,41127.309320394605,0.0,0.0,2.9254050408454097e-06
6.0550029109951814e-15,139.0,9861.0,10000.0,0.0,0.0,0.014636369333586344,1.4842845039895217e-13,4.355972924323472e-14,2.1651096532373328e-10,5.1896174296158194e-23,5.2434482988647786e-23,2.0261843139209038e-22,57.17661398298332,16.77978728100556,71435.2597709154,1.9999583470745055e-08,2.019919142824426e-08,1.554456836682959e-05
8.522334784843537e-15,309.0,9691.0,10000.0,0.0,0.0,0.02863500644395462,9.248192698286844e-14,1.4469712559343579e-13,4.235882593745476e-10,5.384642618060354e-22,4.81008900274237e-22,1.9954857390736666e-21,-22.674908069348074,40.99059288382417,98595.67367421351,1.7720952815226322e-07,1.5347696188821324e-07,4.241588533329062e-05
1.2444988307507311e-14,116.0,9884.0,10000.0,0.0,0.0,0.06065498767787265,3.5380096495659556e-14,1.7483910046218328e-13,8.972492850458362e-10,3.472543996858152e-21,3.2163670882576645e-21,1.2881106785942257e-20,-14.556939621940476,7.684077804628297,144069.95752014985,5.715085190859395e-07,5.448367676298927e-07,0.00013139825078364918
1.6840811736252917e-14,45.0,9955.0,10000.0,0.0,0.0,0.1110570019996599,1.0671470850633651e-13,-4.619894967639756e-14,1.6428295993286988e-09,1.091400478945571e-20,1.0571167637150899e-20,4.096860418727745e-20,16.22781559973467,-50.28365077021683,195743.82106048422,1.1342103734936677e-06,1.1268889577577663e-06,0.0003258393258503694
2.322410879139728e-14,56.0,9944.0,10000.0,0.0,0.0,0.21147438767163768,3.2920492085113964e-13,1.2521076677098176e-13,3.1283728228092147e-09,3.355295375687591e-20,3.3783336831027663e-20,1.2411581118681893e-19,34.85506164333931,26.852849705504276,270671.5911884958,2.4157489667539194e-06,2.5001454586775687e-06,0.0008555438184786528
2.6081863121486763e-14,50.0,9950.0,10000.0,0.0,0.0,0.26674954081343233,1.425710513247273e-13,2.9579308177668166e-13,3.946652429460059e-09,5.0251504100498055e-20,5.056772549815339e-20,1.8399562344092286e-19,-65.30787743415573,59.69103544332953,303325.6589520828,3.405320895661004e-06,3.4085617856341567e-06,0.0012092517937263476
3.012033584744388e-14,24.0,9976.0,10000.0,0.0,0.0,0.35588561287572884,-2.758138817375385e-13,1.4254075465401706e-13,5.265927325714723e-09,8.401989063421004e-20,8.433572376011094e-20,3.054165107527568e-19,-103.59979166706134,-37.94809016231349,350685.0238074068,4.990128590774262e-06,4.937025393750641e-06,0.0018646073313600404
3.252029419593912e-14,86.0,9914.0,10000.0,0.0,0.0,0.4143738184192457,-1.1720964990486585e-12,-3.992133037001435e-13,6.133982406484333e-09,1.121772512148139e-19,1.1147067646244024e-19,4.079098262679537e-19,-373.4575718253959,-225.7347752280104,375963.41777006525,6.75766828899437e-06,6.451208576671461e-06,0.0023311128584067023
3.4918690347614455e-14,101.0,9899.0,10000.0,0.0,0.0,0.4767655387555753,-1.4951082449243203e-12,-6.672672697625e-13,7.05998521428678e-09,1.5157101770006464e-19,1.484111040240201e-19,5.545625654841533e-19,-134.67822888642908,-111.76384096310167,400350.75386375067,9.666442754821045e-06,8.990517072621093e-06,0.0028632082752476735
3.695992288482955e-14,141.0,9859.0,10000.0,0.0,0.0,0.5325568176378208,-9.026313108719526e-13,-3.168197231974491e-13,7.890697690159723e-09,1.986259694741344e-19,1.9263127549792704e-19,7.339561910717617e-19,290.25450224338414,171.68428396853594,419101.04806121904,1.3543730145894541e-05,1.2698086188291333e-05,0.0033589873497720645
4.0820285406721905e-14,53.0,9947.0,10000.0,0.0,0.0,0.6471434049529294,-3.886672893054439e-14,9.343681549841412e-13,9.587066583030191e-09,3.3721287324901026e-19,3.2226706668834716e-19,1.2704915262459957e-18,223.75219349036436,324.1114975824227,462382.02323366405,2.2358849970083122e-05,2.093878167019473e-05,0.004520545708390544
