E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1),"k_conv_ionization_E + Ar -> E + E + Ar+, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl2+, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl+ + Cl, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl2++, Ionization","k_conv_ionization_E + Cl2 -> E + E + Cl++ + Cl, Ionization"
450.0,5.521681015758377,0.018092108836120634,181713.69827944058,1882.6992529261395,1.134624292401884e+24,1.2411950394508455e+22,1.8125594608167582e+24,2.4156269255643814e+22,159599.82868543628,6269.052317709828,9.4473414220413e+23,4.698942828054459e+22,1.8398965856579e+24,5.713969138890045e+22,1.0688528648734928e-15,1.44408419304961e-17,1.0697618725708718e-15,1.455687540827787e-17,0.0,0.0,7.228550652639216e-16,7.228550652639216e-16,0.0,1.7928541030979836e-17,6.576807133886965e-16,4.724581084424522e-17,0.0,0.0
