E_over_N_Td,mc_reported_mean_energy_eV,mc_calculated_mean_energy_eV,mc_source_normalization,two_term_reported_mean_energy_eV,two_term_calculated_mean_energy_eV,two_term_source_normalization,solver_mean_energy_relative_difference,detail_png,detail_svg
20.0,5.62860187801615,5.628601878016149,0.9999999999999988,5.632435038937616,5.632564344437403,0.9999999999999983,0.0006805512882024629,eedf_comparison_0020_Td.png,eedf_comparison_0020_Td.svg
100.0,6.918695147440728,6.918713727138127,0.9999999999999984,6.9314028056270365,6.931532135066552,0.9999999999999983,0.0018333457948789974,eedf_comparison_0100_Td.png,eedf_comparison_0100_Td.svg
300.0,8.68439451958286,8.684647141334121,0.999999999999998,8.72991350137427,8.730085942432748,0.9999999999999978,0.005214138924084953,eedf_comparison_0300_Td.png,eedf_comparison_0300_Td.svg
1000.0,15.188848528673033,15.19114493898222,0.9999999999999951,15.165989255170365,15.166588661916512,0.9999999999999957,0.0015072721678788534,eedf_comparison_1000_Td.png,eedf_comparison_1000_Td.svg
4000.0,62.93833017152416,62.993736988234815,0.9999999999999837,59.8836208120056,59.89107740715098,0.9999999999999847,0.051010765850453374,eedf_comparison_4000_Td.png,eedf_comparison_4000_Td.svg
