time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1532888937635352e-15,0.0,10000.0,10000.0,0.0,0.0,0.000237676874548516,0.0,0.0,9.844450175056015e-12,0.0,0.0,1.044048714879764e-53,0.0,0.0,9143.640877513477,0.0,0.0,9.001411703728688e-08
9.488750721605509e-15,28.0,9972.0,10000.0,0.0,0.0,0.004609433048750459,7.967400051232998e-15,-2.7212297623068913e-14,1.9092027447288364e-10,4.452013023912646e-24,3.604734154511314e-24,2.4508666400798704e-23,1.086148389593207,-3.7096911226207716,40259.50069117126,6.06925181789949e-10,4.915129746798695e-10,7.689696043214597e-06
1.6634420052714942e-14,171.0,9829.0,10000.0,0.0,0.0,0.014050437387420482,-1.671415102228463e-14,5.782260276530352e-13,5.81961723721858e-10,5.010451220920695e-22,4.861787358383831e-22,2.0172181269488347e-21,-3.45405726599521,84.72800758359526,69895.80156046082,6.88887794108597e-08,6.708894508141788e-08,4.095238146577066e-05
2.374978109838891e-14,313.0,9687.0,10000.0,0.0,0.0,0.028292044334622044,2.6266337210032194e-13,1.0711338031061192e-12,1.1718418082793214e-09,4.599198493376703e-21,4.4888747119860036e-21,1.713872710875795e-20,39.263998176517575,69.27375466811552,98009.53455254812,5.07800955974404e-07,5.001796130267353e-07,0.00011670745902886522
3.3365878473673296e-14,1903.0,8097.0,10000.0,0.0,0.0,0.051457385643574105,1.741301152754013e-13,2.7866889766458107e-12,2.131341469426508e-09,7.563981336556453e-20,7.751662883335245e-20,2.556707504930262e-19,-9.20677623881721,178.4045134514827,120197.27629327617,6.948059384932345e-06,7.18562293476349e-06,0.0002795079098304239
3.741654790573057e-14,335.0,9665.0,10000.0,0.0,0.0,0.06369193742261936,1.4683511267249353e-12,2.5430974163144445e-12,2.6380911971105224e-09,1.4331200813682522e-19,1.4626730127272055e-19,4.862757615508958e-19,319.50793150558866,-60.13612426715579,133703.0124039696,1.0048996409122704e-05,1.0212097946367024e-05,0.0003869351300869892
4.040339889711651e-14,845.0,9155.0,10000.0,0.0,0.0,0.07309926663896615,3.3048239993126706e-12,3.0204687819092535e-12,3.0277409087806384e-09,2.0466731175080086e-19,2.096448996848927e-19,7.214827746178713e-19,614.8525245765893,159.82429889256062,136796.64497573645,1.220053533993201e-05,1.2515569707487741e-05,0.00046017921353955416
4.452854076768103e-14,309.0,9691.0,10000.0,0.0,0.0,0.08720370266432745,6.136099610118626e-12,4.1644731459086376e-12,3.6119405691079437e-09,3.2771146274427923e-19,3.3428534234853637e-19,1.1768981868134579e-18,686.3462396309053,277.3248532765811,150377.70910944478,1.8023821337557337e-05,1.813429570718746e-05,0.0006088505415922898
4.7599240943987214e-14,278.0,9722.0,10000.0,0.0,0.0,0.09851509707050062,7.74750188601477e-12,4.531200542658377e-12,4.080739872984131e-09,4.511835966445904e-19,4.597826063492878e-19,1.624222449652635e-18,524.7670509579137,119.42794010937332,159188.1870776987,2.277693614224851e-05,2.3067515193138376e-05,0.0007314413121958708
5.167488392351149e-14,283.0,9717.0,10000.0,0.0,0.0,0.11456723197308252,9.415497024979092e-12,6.0147048214513295e-12,4.746469881185893e-09,6.65230114545361e-19,6.758615460695617e-19,2.3873487159649133e-18,409.25938492262503,363.9926966728855,171996.87843251778,3.0340395766477357e-05,3.0567645629672e-05,0.0009237043125563183
5.754501025764671e-14,276.0,9724.0,10000.0,0.0,0.0,0.139982576207718,1.3809119658775143e-11,8.702520292069886e-12,5.800876749040558e-09,1.0887970352954895e-18,1.1051748420766332e-18,3.880592482906588e-18,748.4715632518524,457.88034492353427,192085.85336592898,4.2864173292836334e-05,4.332615143305806e-05,0.0012641539963066937
6.229643851330074e-14,307.0,9693.0,10000.0,0.0,0.0,0.16248467979410094,1.8193879018310287e-11,1.2124669269520083e-11,6.7349050321038225e-09,1.5454997341625466e-18,1.565200391260316e-18,5.471215740196667e-18,922.8297521524053,720.2358518994696,206666.5636169053,5.4657911410309476e-05,5.484520170717636e-05,0.0015805688821740817
6.830390473963792e-14,193.0,9807.0,10000.0,0.0,0.0,0.19377914844891714,2.568460505904303e-11,1.6435254287913703e-11,8.033679103300904e-09,2.2909552775742696e-18,2.3071829314377492e-18,8.067240913819057e-18,1246.9027304544538,717.5379529385789,228948.25409691295,7.115584351632262e-05,7.057329170962892e-05,0.0020847714208226766
