time,num_collisions,num_null_collisions,num_electrons,num_cations,num_anions,mean_energy,mean_position_x,mean_position_y,mean_position_z,var_position_x,var_position_y,var_position_z,mean_velocity_x,mean_velocity_y,mean_velocity_z,mean_velocity_moment_x,mean_velocity_moment_y,mean_velocity_moment_z
0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1145687763108425e-15,0.0,10000.0,10000.0,0.0,0.0,0.0031078367316781765,0.0,0.0,5.1489980109056916e-11,0.0,0.0,4.176194859519056e-53,0.0,0.0,33063.95447144112,0.0,0.0,1.7024623580612668e-06
5.018756810750298e-15,215.0,9785.0,10000.0,0.0,0.0,0.007988023423618932,-7.115524902828177e-14,9.512408862689849e-15,1.3234389597996427e-10,3.1546120899927826e-23,2.438574571113754e-23,1.1251930684668544e-22,-37.36776397149668,4.9955197126790365,52568.43463222749,1.656936363360773e-08,1.2806422346960328e-08,7.016201883772445e-06
7.413031916553913e-15,317.0,9683.0,10000.0,0.0,0.0,0.01717959682507476,-2.1978316213056052e-13,-1.5837510495473092e-14,2.8462800297272035e-10,3.2445026690739783e-22,2.9371855955514427e-22,1.21833930810315e-21,-62.07637240265808,-10.587722061143209,76312.12313098345,1.0660813379203705e-07,9.982286392629006e-08,2.2125407716211838e-05
1.0376803166983338e-14,225.0,9775.0,10000.0,0.0,0.0,0.033353718783206684,-6.155357095058352e-13,-1.6461468605703633e-13,5.525975221188633e-10,1.6642086129367284e-21,1.575122376877327e-21,6.24595322771421e-21,-133.53005813722416,-50.19860272280011,106146.5991724889,3.4667979500397997e-07,3.33187865045383e-07,5.995679197384376e-05
1.7434914659073085e-14,129.0,9871.0,10000.0,0.0,0.0,0.09397278128719816,-1.5874508788366093e-12,-6.51464157611944e-14,1.5569214066834035e-09,1.2943727347031209e-20,1.273016084405657e-20,4.855170430683504e-20,-137.7018725788095,14.0927598561342,179757.6776094708,1.2544293063565014e-06,1.2498118876775161e-06,0.0002845742864724496
2.5738902998144537e-14,58.0,9942.0,10000.0,0.0,0.0,0.20566078047635727,-2.7264347393617833e-12,-3.44816298602463e-13,3.4073446322013668e-09,4.6235339129807476e-20,4.632028016242108e-20,1.7671409858815589e-19,-137.16106213276973,-33.67898308881073,266912.639735948,2.7828446519679314e-06,2.8116306410230126e-06,0.0009201874403476307
2.9412456502448524e-14,35.0,9965.0,10000.0,0.0,0.0,0.2689334109899606,-3.278115085469584e-12,-4.05228588892521e-13,4.4558609784391716e-09,7.009696132385205e-20,7.036684544318815e-20,2.705669718914828e-19,-150.1762109797623,-16.4451913438251,304921.9546464599,3.7157551271834894e-06,3.784290268440304e-06,0.001373467428637544
3.316814818239628e-14,33.0,9967.0,10000.0,0.0,0.0,0.34224693533483613,-3.4795553957327008e-12,-3.232311721923119e-13,5.671875881710529e-09,1.0246126323468571e-19,1.0367536177088654e-19,4.031348621924927e-19,-53.63600833866043,21.832840309551333,343714.2407715694,4.969234794528807e-06,5.096162935225317e-06,0.00197005774058466
3.731753605480754e-14,36.0,9964.0,10000.0,0.0,0.0,0.43349474300350055,-3.507010025589e-12,-2.754988594170463e-13,7.1846793022417064e-09,1.5179630951299783e-19,1.5394800739128771e-19,6.098837164470287e-19,-6.616549404513804,11.503458881882723,386609.46706808574,6.902723115617294e-06,7.080052653779769e-06,0.002806865731114517
4.300184525517467e-14,29.0,9971.0,10000.0,0.0,0.0,0.5760626470281882,-2.8667365131665795e-12,-5.334638929833903e-13,9.54808608274093e-09,2.4956537834790503e-19,2.5444805309517506e-19,1.0206925980383e-18,112.63875518613008,-45.381949586712025,445949.34107280266,1.0299566648901616e-05,1.062747547338899e-05,0.004301317902006169
4.532320637174463e-14,193.0,9807.0,10000.0,0.0,0.0,0.6387045061962524,-1.3502478543604422e-12,-1.1107996969088344e-12,1.0591755596455185e-08,3.0753574901292713e-19,3.134935808371431e-19,1.2561284806140352e-18,653.2756355663008,-248.70572691357665,461915.4478155321,1.4682820510596755e-05,1.4966076145010995e-05,0.004951884603972077
4.9539380729753704e-14,74.0,9926.0,10000.0,0.0,0.0,0.7609320702129375,1.890015917135965e-12,-2.4216688469695405e-12,1.2618626164957983e-08,4.721545906311035e-19,4.82998003748208e-19,1.921003677320758e-18,768.531729562175,-310.9143594999982,503116.13998334226,2.4645858488096e-05,2.5342688451544514e-05,0.00644777603965655
5.211146843652026e-14,184.0,9816.0,10000.0,0.0,0.0,0.8395140397589401,2.6664155596788275e-12,-3.2397505412902786e-12,1.3925588187202432e-08,6.258951308438028e-19,6.364332292035311e-19,2.520535381491505e-18,301.8558194964881,-318.0613523281337,521785.2732844105,3.531466313789683e-05,3.4770847232786336e-05,0.007401986493541166
5.5809878030462893e-14,127.0,9873.0,10000.0,0.0,0.0,0.9587037987666605,2.5156416575737438e-12,-4.323192135260212e-12,1.590270206469533e-08,9.552841194745593e-19,9.612789099443874e-19,3.778616652080426e-18,-40.76722663493649,-292.9479730272233,554215.863172305,5.44476317382415e-05,5.330974465354317e-05,0.00901993384023321
5.777577247513302e-14,438.0,9562.0,10000.0,0.0,0.0,1.022535667119785,2.129045732449517e-12,-4.340402441327348e-12,1.6964038201531572e-08,1.1966607629149319e-18,1.2037785546693207e-18,4.7056577085038146e-18,-196.65141542688346,-8.75444056205458,550309.2976050845,7.116877331036952e-05,7.114864204184771e-05,0.009607880265485008
6.381683486468844e-14,110.0,9890.0,10000.0,0.0,0.0,1.2328129311213805,4.547256354036755e-12,-2.4226666139174894e-12,2.0447984769790792e-08,2.4633601797198428e-18,2.4597482154715744e-18,9.442307999060274e-18,400.29558803566664,317.45009465975613,608776.567519349,0.00013920158566651153,0.0001369631687968628,0.012963366241760905
6.663388839892096e-14,232.0,9768.0,10000.0,0.0,0.0,1.3363221444695914,5.4211104649567846e-12,-2.915199393004444e-12,2.2163597209075865e-08,3.344874961522625e-18,3.337731446169285e-18,1.2686111198462833e-17,310.20145705470486,-174.8396944189206,623962.3076234024,0.00017693435355621112,0.00017579016448564187,0.014478290710905324
6.822582488026604e-14,720.0,9280.0,10000.0,0.0,0.0,1.3925273525989217,5.889958668654835e-12,-1.5641209249490205e-12,2.309516337670179e-08,3.942500453929414e-18,3.932118396056919e-18,1.4796815943410573e-17,294.51439124122675,848.7012414677849,593627.8959355294,0.00020811570616310288,0.00020640352834856387,0.014442144087870945
7.128910609125582e-14,278.0,9722.0,10000.0,0.0,0.0,1.501896261979383,5.647597645514673e-12,-4.100255006713528e-12,2.490728987913585e-08,5.4698339429008975e-18,5.454468747241253e-18,2.0087398298010087e-17,-79.1181110864629,-827.9142223919589,607823.620060743,0.00029396463325534803,0.00029345867548016824,0.016156468298957692
7.389853584294526e-14,397.0,9603.0,10000.0,0.0,0.0,1.5954384887939477,7.463902338517027e-12,-8.54821784461739e-12,2.6457095648593593e-08,7.210175099372194e-18,7.19435055298823e-18,2.5947347261531346e-17,696.0542592980049,-1704.5727462194013,607775.8024910368,0.000379881733481484,0.0003798009942971177,0.017360289904101153
7.600885758862623e-14,780.0,9220.0,10000.0,0.0,0.0,1.6677657221708109,1.1825669841496434e-11,-1.532677674891642e-11,2.7655776043725334e-08,8.939155533661757e-18,8.928066658342498e-18,3.158017412778478e-17,2066.873220591263,-3212.0973582213983,579209.8442107431,0.0004607288798995338,0.0004624066015241905,0.01751546020501227
7.656081127787227e-14,1077.0,8923.0,10000.0,0.0,0.0,1.684814969381968,1.3123885617172532e-11,-1.7078087824107273e-11,2.7938525481833336e-08,9.433183302645986e-18,9.418294535289397e-18,3.309447431240049e-17,2352.03750055454,-3172.93118845374,515199.9634434736,0.00046612164558142215,0.0004623661113018457,0.015819201687106533
8.079030836962005e-14,218.0,9782.0,10000.0,0.0,0.0,1.8186164080189682,1.6690380736259106e-11,-3.228684623920045e-11,3.015555893874328e-08,1.458031659956428e-17,1.4509727171140714e-17,4.845284687972039e-17,843.243308062603,-3595.8786789964097,546633.6669208,0.0007564046208805115,0.0007486749248448748,0.018726018540618825
8.423358710351905e-14,336.0,9664.0,10000.0,0.0,0.0,1.9316147041552103,1.840487332427296e-11,-4.136373927102771e-11,3.202770955150753e-08,2.0569454322949402e-17,2.041563868159395e-17,6.578534666861659e-17,497.9244262553366,-2636.1191565659383,561988.3601672173,0.0009994745002340842,0.0009860919157469307,0.020883944147903528
8.651485374780492e-14,668.0,9332.0,10000.0,0.0,0.0,2.0042904438730713,2.0998277173182002e-11,-4.669153987141094e-11,3.323205427433386e-08,2.5363639350616595e-17,2.51258806601287e-17,7.91433708222857e-17,1136.8262694784162,-2335.457195996084,540036.9321401207,0.0011503077497570964,0.00113194954798289,0.02114685098253344
8.890150577631041e-14,610.0,9390.0,10000.0,0.0,0.0,2.0783897935645332,2.5234928050507336e-11,-5.174155720611373e-11,3.445986776476438e-08,3.115113547125157e-17,3.081423006500289e-17,9.483387403628477e-17,1775.1439366627276,-2115.942028576756,527118.3795685006,0.0013288052610385482,0.0013088220347697722,0.021759130351813767
9.257438122173592e-14,328.0,9672.0,10000.0,0.0,0.0,2.1954323063736902,2.675374515084979e-11,-5.966661513017922e-11,3.639948158302124e-08,4.209324619734886e-17,4.1660621450028256e-17,1.2389552179528045e-16,413.5226263210458,-2157.725749708172,547586.8094029574,0.001678580618039684,0.0016685025590423073,0.024374888331180792
9.289335649918256e-14,1461.0,8539.0,10000.0,0.0,0.0,2.2038961145099054,2.6879511340899306e-11,-5.895186540276862e-11,3.654279548612412e-08,4.3067543447258993e-17,4.26347381598973e-17,1.2623065491313822e-16,394.2819363816325,2240.768416700062,450987.8097682994,0.001547959993672597,0.001548239836678098,0.020189781965052122
9.592912668068018e-14,458.0,9542.0,10000.0,0.0,0.0,2.2844561471714027,2.8257932961359854e-11,-4.5410517016455094e-11,3.787833438264726e-08,5.346712922386843e-17,5.29901909393124e-17,1.5038154273988396e-16,454.05993802222537,4460.5973366644275,456047.8425357107,0.0019230978310074672,0.0019187946425676013,0.0217324212410856
9.93535302194296e-14,407.0,9593.0,10000.0,0.0,0.0,2.377689084322912,2.940231607018809e-11,-2.5116460300165664e-11,3.9424062562516555e-08,6.795641356543533e-17,6.735997641724034e-17,1.8317559559499681e-16,334.1846531458039,5926.304095486584,469562.6711850414,0.002363286802241765,0.002349561088423844,0.023855583225519977
1.035257551377133e-13,314.0,9686.0,10000.0,0.0,0.0,2.495876645908873,3.420617569111498e-11,1.1835947565538298e-11,4.138368864424359e-08,8.969053629097727e-17,8.917963908061806e-17,2.31654536930442e-16,1151.3903768407104,8856.763139438954,491829.6745552812,0.002917155424705126,0.0029361291576821425,0.02685653301035495
1.0435882030274833e-13,1588.0,8412.0,10000.0,0.0,0.0,2.5147076134088,3.7097789164339594e-11,2.227506853042121e-11,4.170731116036554e-08,9.412539373016527e-17,9.359648890091973e-17,2.4038189041129593e-16,3471.053159572533,12530.977651003035,392893.89915714035,0.002738635233298844,0.0027271038009294883,0.021776137853707262
1.0544167277631748e-13,1571.0,8429.0,10000.0,0.0,0.0,2.5347943836737916,4.1772405065253985e-11,3.5252510040761343e-11,4.205070451700649e-08,9.954955473911572e-17,9.901000752253076e-17,2.5003837953007015e-16,4316.946227685614,11984.496343777564,322866.9703939522,0.0026180232502105508,0.0026120555473773876,0.018236589663571365
1.0596710749008545e-13,1763.0,8237.0,10000.0,0.0,0.0,2.5412259958625274,4.193520691314543e-11,3.95659328195375e-11,4.217965818475241e-08,1.0197534745733156e-16,1.0142555593363351e-16,2.5382925704259376e-16,309.84220042098315,8209.245917240505,248211.79878229514,0.002369859523729437,0.002359349509006092,0.014173619146517913
1.0799900701446668e-13,1147.0,8853.0,10000.0,0.0,0.0,2.5671379238589314,3.9639120616891714e-11,5.952459420881055e-11,4.2616883643256384e-08,1.1178472276547963e-16,1.1108232084000537e-16,2.6773030952753677e-16,-1130.0196041696154,9822.661578382456,225965.87139092112,0.0026673723031743857,0.002619673406441022,0.01341974817898291
1.1204853904281944e-13,373.0,9627.0,10000.0,0.0,0.0,2.6242166562112863,3.956410831345286e-11,1.0385601814796775e-10,4.3564540195070185e-08,1.3700239774594893e-16,1.3567797549117457e-16,3.0253711762842553e-16,-18.523696791050583,10947.295546441212,255511.02829910236,0.0036256222464474902,0.0035298416762520133,0.016161670838275924
1.149549591244806e-13,608.0,9392.0,10000.0,0.0,0.0,2.667492507479473,3.5731368581120776e-11,1.3356520292348883e-10,4.4284915147670406e-08,1.590429397837368e-16,1.571685001466226e-16,3.3228486863000327e-16,-1318.714991172733,10221.916977170342,263283.58044341893,0.00416594579852799,0.004061253182350643,0.017302679972922
1.2145888824294774e-13,375.0,9625.0,10000.0,0.0,0.0,2.7779881515115,2.915701192034175e-11,2.064676449943815e-10,4.61203359094871e-08,2.2257078034577474e-16,2.1889724824304492e-16,4.167209609320641e-16,-1010.8284609240242,11208.984714162221,316724.37412438786,0.005734743874385344,0.005570069624232867,0.02227654453772469
1.2405902522354907e-13,748.0,9252.0,10000.0,0.0,0.0,2.822453330932492,2.8915425710557912e-11,2.3866720780330235e-10,4.688559658375084e-08,2.5217072043746955e-16,2.4783744254311477e-16,4.542175052009619e-16,-92.91287789306193,12383.794795870488,308116.9212667447,0.006045734141484101,0.005911541909956479,0.02212667560856352
1.257983432986928e-13,1411.0,8589.0,10000.0,0.0,0.0,2.844425745758591,2.988919242387314e-11,2.6483749425853515e-10,4.730453890550903e-08,2.7125591409804705e-16,2.666567067567823e-16,4.751236538668669e-16,559.8554555553608,15046.291319125115,250098.06165981592,0.005739649749942283,0.005658763084380658,0.018158145800434598
1.2679722941084925e-13,1877.0,8123.0,10000.0,0.0,0.0,2.849651868262295,3.034835559822959e-11,2.738263476184353e-10,4.747729188613815e-08,2.8096194769161064e-16,2.7635354014716303e-16,4.838038346904568e-16,459.6752009747852,8998.877099707266,178247.66080401198,0.005009713870708876,0.005007479542867429,0.012989918134087614
1.289556126396893e-13,1001.0,8999.0,10000.0,0.0,0.0,2.8682959415284737,3.078729605709542e-11,2.8439832099908646e-10,4.782812635819695e-08,3.021655218035983e-16,2.9741075768504606e-16,5.016106887396751e-16,203.3653954500759,4898.09837261044,174001.624066388,0.005244811750759282,0.005212696169129832,0.012837190588305344
1.325055601848006e-13,517.0,9483.0,10000.0,0.0,0.0,2.9045298820102015,3.4717778496524204e-11,2.989859385555899e-10,4.845108235243344e-08,3.416884508723715e-16,3.364337207890258e-16,5.345481395527012e-16,1107.1945118855185,4109.2487624478745,194326.10093733796,0.00611798994879705,0.0060499373395408885,0.014697207929396591
1.344737118425318e-13,1321.0,8679.0,10000.0,0.0,0.0,2.918294595595405,4.3037670611713996e-11,3.115998286963581e-10,4.876985129958346e-08,3.640260483826152e-16,3.5860334890164583e-16,5.517073547076519e-16,4227.261696276347,6409.003133076109,172410.4616072351,0.005986988773704128,0.005948288706131275,0.013122307586448775
1.373116199543421e-13,727.0,9273.0,10000.0,0.0,0.0,2.94328565678015,5.1260057367249865e-11,3.3222643839781264e-10,4.922534773029143e-08,3.981482948194944e-16,3.922459656067517e-16,5.76703769635629e-16,2897.34072830526,7268.244385931466,175567.76755048888,0.0064641979953458375,0.006388929813477223,0.01356034674062636
1.4063911042372387e-13,637.0,9363.0,10000.0,0.0,0.0,2.9751125300449077,4.492594267206942e-11,3.520691343416202e-10,4.979936936838135e-08,4.418647593717823e-16,4.3568344215227335e-16,6.090989532492446e-16,-1903.5711006430786,5963.261540909603,190171.03025974444,0.007103484462501447,0.007071280539569037,0.014942440342754899
1.41310619825009e-13,2024.0,7976.0,10000.0,0.0,0.0,2.9724086881266474,4.8755830951211704e-11,3.540765985493826e-10,4.9887297703169166e-08,4.496362892356618e-16,4.43531418520754e-16,6.134439530766796e-16,5703.402322904839,2989.4804211532846,134505.66974282826,0.00589955737654308,0.00595852293938963,0.010063748666420746
1.4371958551443017e-13,916.0,9084.0,10000.0,0.0,0.0,2.988441133555035,6.160773450761125e-11,3.608425573395051e-10,5.01889599592586e-08,4.769778286593734e-16,4.717805913340615e-16,6.283276379539981e-16,5335.029723685175,2808.6571842159424,138011.47481272282,0.00608150309484969,0.0062778451571009215,0.010439366194585908
1.459326429697943e-13,1022.0,8978.0,10000.0,0.0,0.0,3.0005280559426066,6.814982798693164e-11,3.522070859532292e-10,5.046478676057273e-08,5.032202332495983e-16,4.980250749972058e-16,6.417911842118025e-16,2956.133589511306,-3902.0547638040953,136382.87752930666,0.006306105710910742,0.0063116311171650015,0.01031123007823962
1.4964551751729582e-13,559.0,9441.0,10000.0,0.0,0.0,3.0293806320284165,7.606469452295783e-11,3.40364383175162e-10,5.098792198668331e-08,5.522657376164124e-16,5.466508248857435e-16,6.677772836942828e-16,2131.735515101742,-3189.6318139907207,160605.38522523054,0.007239897915319091,0.007192737739192985,0.012338242074048416
1.5114606613576867e-13,1730.0,8270.0,10000.0,0.0,0.0,3.032399447084971,8.677854845503501e-11,3.36127764461975e-10,5.117044819104574e-08,5.71355109361086e-16,5.650647753528047e-16,6.763960022227114e-16,7139.957879526027,-2823.3798365685943,129604.48502458083,0.006619936873015558,0.006401823094452866,0.009765885352136754
1.5217827263994492e-13,2104.0,7896.0,10000.0,0.0,0.0,3.0311275717298827,9.112375697130721e-11,3.3306034961013137e-10,5.126606306896064e-08,5.827156416409045e-16,5.760867713433392e-16,6.804785053739096e-16,4209.631017332141,-2971.7065717304995,98110.440983549,0.005684735966408416,0.0055227271220652276,0.007186615931993848
1.5587686567787104e-13,558.0,9442.0,10000.0,0.0,0.0,3.05253319441576,1.0464270893353155e-10,3.2843300988258615e-10,5.1661917178725725e-08,6.270803288360027e-16,6.200206353991407e-16,6.987722458441066e-16,3655.16071208653,-1251.1081051890596,126660.24498705397,0.006648864144574315,0.006606730815797472,0.009653756923530214
1.5899433225579237e-13,686.0,9314.0,10000.0,0.0,0.0,3.0735120763824475,1.1848316046981109e-10,3.3248813758527553e-10,5.206760796607925e-08,6.692220491294807e-16,6.619331488446963e-16,7.190495050754232e-16,4439.647127029696,1300.776640689222,146682.12581775643,0.00730737269495471,0.0072845777456314225,0.01143142884019214
