step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,3.1145687763108425e-15,0.00014179199934005737,0.015939791017444804,0.0007213749922811985,0.0005119999987073243
2,1.9041880344394554e-15,0.000389458000427112,0.0496084580081515,0.0008709589892532676,0.00046212499728426337
3,2.394275105803615e-15,0.0012188330001663417,0.016274249996058643,0.002955333999125287,0.0014233330148272216
4,2.9637712504294237e-15,0.00031466700602322817,0.03687170799821615,0.001046374993165955,0.0007709170167800039
5,7.058111492089749e-15,0.0003210419963579625,0.017980792006710544,0.0007516249897889793,0.0006360000115819275
6,8.303988339071454e-15,9.295798372477293e-05,0.01640525000402704,0.0005986250180285424,0.0008333339937962592
7,3.673553504303989e-15,8.862500544637442e-05,0.012800917000276968,0.0005186249909456819,0.00022670801263302565
8,3.7556916799477614e-15,7.212499622255564e-05,0.014409042021725327,0.0015964999911375344,0.001211458002217114
9,4.149387872411256e-15,0.00022724998416379094,0.014087500021560118,0.0007260830025188625,0.00047462497605010867
10,5.68430920036713e-15,0.00018729199655354023,0.015601541002979502,0.00051254199934192,0.00026870801229961216
11,2.321361116569961e-15,8.40419961605221e-05,0.01156229100888595,0.0006342089909594506,0.0002108750049956143
12,4.216174358009073e-15,0.000120542012155056,0.011478250002255663,0.0008257919980678707,0.0004457909963093698
13,2.572087706766556e-15,7.937499321997166e-05,0.010240750008961186,0.0008827499987091869,0.0005025000136811286
14,3.698409593942632e-15,0.00014170800568535924,0.010800832998938859,0.0008040420070756227,0.0005520829872693866
15,1.965894444670122e-15,7.695800741203129e-05,0.01535712499753572,0.0006081669998820871,0.0004118329961784184
16,6.041062389555422e-15,9.091699030250311e-05,0.01132266700733453,0.0004557910142466426,0.0004257089749444276
17,2.817053534232521e-15,0.0002871670003514737,0.011150250007631257,0.0005770419957116246,0.00038929100264795125
18,1.59193648134508e-15,8.083399734459817e-05,0.010606291005387902,0.0006033339886926115,0.00030091599910520017
19,3.063281210989788e-15,7.599999662488699e-05,0.011498292005853727,0.0005452499899547547,0.0005358750058803707
20,2.60942975168943e-15,9.374998626299202e-05,0.014500124991172925,0.0008458750089630485,0.0005195419944357127
21,2.1103217456809708e-15,9.112499537877738e-05,0.015904708008747548,0.0014335419982671738,0.00044720800360664725
22,5.5195368924603855e-16,8.216602145694196e-05,0.014022791991010308,0.0008233750122599304,0.0004116669879294932
23,4.2294970917477895e-15,0.0006806660094298422,0.012239834002684802,0.0005814579781144857,0.00025429201195947826
24,3.443278733898995e-15,0.0001797500008251518,0.014679959014756605,0.0010002499911934137,0.00039500001003034413
25,2.281266644285862e-15,9.279098594561219e-05,0.013864000007743016,0.0007019999902695417,0.0008279590110760182
26,2.386652028505498e-15,9.112499537877738e-05,0.015346166997915134,0.0008563750016037375,0.0004292079829610884
27,3.672875445425512e-15,9.329098975285888e-05,0.011392584012355655,0.0013634159986395389,0.0006557089800480753
28,3.189752774466445e-16,0.0001024999946821481,0.01318808298674412,0.0018078340217471123,0.0009805829904507846
29,3.0357701814976118e-15,0.00013258299441076815,0.011819707986433059,0.001245167019078508,0.004187707992969081
30,3.424403538749422e-15,0.00040391701622866094,0.013403124990873039,0.0020371660066302866,0.000826000003144145
31,4.172224918283715e-15,0.00012070900993421674,0.012963457993464544,0.002944792009657249,0.0023818750050850213
32,8.330651650350189e-16,0.00019066600361838937,0.016822334000607952,0.0011957499955315143,0.0006202910153660923
33,1.0828524735691587e-15,0.00025549999554641545,0.013983125012600794,0.0013350829831324518,0.0005235419957898557
34,5.254347137679757e-16,8.82500025909394e-05,0.014354000013554469,0.0009335829818155617,0.0007227500027511269
35,2.03189952438122e-15,0.0002633749973028898,0.015191833983408287,0.001228166016517207,0.0020406249968800694
36,4.0495320283527636e-15,0.00010033301077783108,0.013643084006616846,0.019399165990762413,0.0008512499916832894
37,2.9064200816611643e-15,0.00012241702643223107,0.0147277919750195,0.0008626250200904906,0.0003864579775836319
38,6.50392911846713e-15,9.979098103940487e-05,0.012544291996164247,0.0015193750150501728,0.0004472919972613454
39,2.6001369806013083e-15,9.162499918602407e-05,0.013618124998174608,0.0008802500087767839,0.0007992500031832606
40,1.7393180751437498e-15,0.00012654101010411978,0.01136641699122265,0.0015690829895902425,0.00037770901690237224
41,9.988861121564348e-16,8.845800766721368e-05,0.014290416991570964,0.0012388750037644058,0.0011117499961983413
42,2.15838322884005e-15,0.00035433299490250647,0.012544458004413173,0.0007823749911040068,0.0008967919857241213
43,3.549947545111311e-15,0.00018408300820738077,0.013620791985886171,0.0009285419946536422,0.0009390000195708126
44,1.968151657731187e-15,0.00048562500160187483,0.012645167007576674,0.0009897080017253757,0.0005885839927941561
45,2.837908111810298e-15,8.016699575819075e-05,0.01206529201590456,0.0007916250033304095,0.00030899999546818435
46,3.3274904693817723e-15,7.550002192147076e-05,0.014390875003300607,0.00063308299286291,0.0010081669897772372
47,6.715094012851574e-16,0.00035287500941194594,0.01230512501206249,0.0011937919771298766,0.0004373330157250166
48,2.4089656894211577e-15,8.204198093153536e-05,0.011996041022939608,0.0006762499979231507,0.0006768339953850955
49,2.2130574553641376e-15,8.679099846631289e-05,0.012351750017842278,0.0010048339900095016,0.0004662910068873316
50,3.712874547501507e-15,8.641701424494386e-05,0.012011374987196177,0.0005726660019718111,0.0008817919879220426
51,1.5005486184728473e-15,7.387500954791903e-05,0.013734208012465388,0.0013495419989340007,0.00039195799035951495
52,1.0322065041762406e-15,8.00840207375586e-05,0.012029165984131396,0.0014274590066634119,0.001406291004968807
53,3.698593037926129e-15,9.770799078978598e-05,0.01242362501216121,0.0010357919964008033,0.0007556249911431223
54,3.1174665779213255e-15,8.399999933317304e-05,0.01215145899914205,0.0009864580060821027,0.0006288749864324927
55,2.4548387196287523e-15,8.379100472666323e-05,0.013252042001113296,0.0008346250106114894,0.002321457985090092
56,3.273617108327288e-15,0.00012345900177024305,0.011495415994431823,0.0007037920004222542,0.0003643329837359488
57,2.2621209550788226e-15,0.0002543340087868273,0.011514540994539857,0.0012824590085074306,0.0007579579832963645
