energy (eV),eedf (eV-1),eepf (eV-3/2)
0.00587827155406237,0.007099836128027781,0.09260266862292862
0.01763481466218711,0.015251499830578196,0.11484896993012157
0.02939135777031185,0.01700454578811592,0.09918710423732967
0.04114790087843659,0.023403163533128612,0.11537208063825502
0.05290444398656133,0.022877249745867294,0.09946212555796037
0.06466098709468607,0.029363519788756873,0.11547472799847011
0.07641753020281081,0.03146717493780214,0.11383118472683024
0.08817407331093555,0.03479796225712382,0.11718805891046402
0.09993061641906029,0.03453500536349316,0.10924718233470124
0.11168715952718503,0.0342720484698625,0.10255065542686582
0.12344370263530977,0.03733987889555351,0.10627679165743653
0.1352002457434345,0.03646335591678466,0.09916716462001325
0.14695678885155924,0.03856701106582992,0.10060536838046567
0.15871333195968398,0.046893979364134114,0.11770919331918589
0.17046987506780872,0.04934824370468693,0.11952200761205098
0.18222641817593346,0.05057537587496333,0.11847683658980518
0.1939829612840582,0.04864702532167183,0.11045223205509289
0.20573950439218294,0.050750680470717104,0.11188787482574389
0.21749604750030768,0.04943589600256381,0.1060026507168894
0.22925259060843242,0.05083833276859399,0.10617791026083978
0.24100913371655716,0.055483904556068955,0.11301868897299198
0.2527656768246819,0.055483904556068955,0.11035905315221847
0.26452221993280667,0.05416912008791566,0.10532238903551501
0.27627876304093135,0.05697399361997602,0.10839341798009618
0.28803530614905615,0.05802582119449866,0.10811810692835759
0.29979184925718083,0.0583764303860062,0.10661728636043778
0.3115483923653056,0.056272775236960934,0.10081741940861466
0.3233049354734303,0.05758755970511423,0.10127972379554355
0.3350614785815551,0.06126895621594344,0.10584692151630486
0.3468180216896798,0.06363556825861938,0.10805605262328888
0.3585745647978046,0.0628466975777274,0.10495248394746592
0.37033110790592927,0.06907001072698632,0.11349962489755926
0.38208765101405406,0.06942061991849387,0.11230704148788545
0.39384419412217875,0.06836879234397122,0.10894208550404834
0.40560073723030354,0.06801818315246368,0.10680108367787015
0.4173572803384282,0.07266375493993865,0.11247702988545615
0.429113823446553,0.07380323481233816,0.11266503213753927
0.4408703665546777,0.07240079804630799,0.10904051627848324
0.4526269096628025,0.07774758821679804,0.11556245003332331
0.4643834527709272,0.07564393306775279,0.11100325999845144
0.476139995879052,0.07809819740830559,0.11318103942802388
0.48789653898717666,0.08055246174885841,0.11532273900635198
0.4996530820953014,0.07941298187645889,0.11234589756443641
0.5114096252034261,0.07915002498282823,0.1106793519215251
0.5231661683115509,0.07590688996138344,0.10494490824508915
0.5349227114196757,0.07695871753590608,0.1052233933429602
0.5466792545278003,0.07985124336584332,0.10799791874618692
0.5584357976359251,0.0818672462170117,0.10955281895207271
0.5701923407440499,0.08458446745119517,0.11201596630996279
0.5819488838521747,0.09036951911106966,0.11846213389693797
0.5937054269602993,0.08134133242975038,0.10556641487733977
0.6054619700684241,0.083182030685165,0.10690206231873002
0.6172185131765489,0.08598690421722535,0.10944926295570659
0.6289750562846737,0.090106562217439,0.11361605598213721
0.6407315993927982,0.08826586396202439,0.11026932219664896
0.652488142500923,0.08686342719599421,0.10753520034729447
0.6642446856090478,0.0887917777492857,0.10894535217103792
0.6760012287171726,0.08958064843017768,0.10895331764098051
0.6877577718252972,0.09159665128134607,0.11044901396428747
0.699514314933422,0.08861647315353194,0.10595370758773089
0.7112708580415468,0.09466448170703709,0.1122456589368832
0.7230274011496716,0.09729405064334366,0.11442183452960066
0.7347839442577961,0.09405091562189888,0.10971934314088119
0.7465404873659209,0.09483978630279086,0.10976500051455738
0.7582970304740457,0.0920349127707305,0.10568976381863009
0.7700535735821705,0.0983458782178663,0.11207163105676099
0.7818101166902951,0.08966830072805457,0.10141175457078008
0.7935666597984199,0.09597926617519038,0.10774217003103115
0.8053232029065447,0.09440152481340643,0.10519471060599779
0.8170797460146695,0.09843353051574319,0.10889572724212362
0.8288362891227941,0.09738170294122056,0.10696531786715767
0.8405928322309189,0.10299145000534127,0.11233325190861557
0.8523493753390436,0.10080014255841911,0.10918232110194043
0.8641059184471684,0.0989594443030045,0.10645688592044929
0.875862461555293,0.10229023162232619,0.1092990042288422
0.8876190046634178,0.09887179200512762,0.10494436147873264
0.8993755477715426,0.0977323121327281,0.10305466015498466
0.9111320908796674,0.09974831498389648,0.10449966457731102
0.922888633987792,0.10132605634568044,0.10547426103781213
0.9346451770959168,0.10334205919684882,0.10689409787002271
0.9464017202040416,0.09992361957965025,0.10271417844130228
0.9581582633121664,0.10465684366500211,0.10691755237955906
0.9699148064202909,0.10939006775035397,0.11107366361402801
0.9816713495284157,0.10553336664377097,0.10651400992049243
0.9934278926365405,0.10378032068623325,0.10412303860355887
1.005184435744665,0.10395562528198701,0.1036871929550408
1.01694097885279,0.10903945855884642,0.10812741296440072
1.0286975219609147,0.10185197013294175,0.10042124172408415
1.0404540650690395,0.11438624872933648,0.11214046741853935
1.0522106081771643,0.11079250451638414,0.10800877536176157
1.063967151285289,0.11017893843124595,0.10681554820180401
1.0757236943934136,0.10842589247370822,0.10454003429681619
1.0874802375015384,0.11263320277179875,0.10800795590269467
1.099236780609663,0.11605164238899732,0.11068930620375092
1.1109933237177878,0.11429859643145959,0.10843891730930928
1.1227498668259126,0.11123076600576857,0.10497440505664812
1.1345064099340374,0.11131841830364546,0.10451137220235229
1.1462629530421622,0.11149372289939924,0.10413777374699454
1.158019496150287,0.1129838119633063,0.10499250261660258
1.1697760392584116,0.1135973780484445,0.10503086611265482
1.1815325823665364,0.12148608485736426,0.11176444994242613
1.193289125474661,0.11622694698475108,0.10639812840895958
1.2050456685827857,0.12472921987880904,0.11362305264434985
1.2168022116909105,0.1154380763038591,0.10464996458698513
1.2285587547990353,0.11754173145290438,0.1060459576286939
1.24031529790716,0.11797999294228881,0.1059356939164549
1.252071841015285,0.11648990387838175,0.10410549721061703
1.2638283841234095,0.11920712511256522,0.10603717816808443
1.2755849272315343,0.12122312796373359,0.1073323891696006
1.2873414703396588,0.12385269690004018,0.10915875856560553
1.2990980134477836,0.12236260783613312,0.10735635677086874
1.3108545565559084,0.11903182051681145,0.10396468017681833
1.3226110996640332,0.12674522272997743,0.11020860808951012
1.334367642772158,0.11876886362318079,0.10281698159173305
1.3461241858802828,0.12227495553825624,0.10538891901178414
1.3578807289884074,0.12516748136819347,0.10741395334240283
1.3696372720965322,0.12630696124059299,0.10792560796068826
1.3813938152046568,0.12297617392127132,0.10463144505741888
1.3931503583127816,0.12025895268708785,0.10188691717299632
1.4049069014209064,0.12490452447456282,0.10537907870277151
1.4166634445290311,0.12928713936840713,0.10862304735604095
1.428419987637156,0.1275340934108694,0.10670833413047694
1.4401765307452807,0.13244262209197502,0.11036208726259582
1.4519330738534053,0.12543043826182412,0.10409494513167418
1.46368961696153,0.12849826868751515,0.10621180274602537
1.4754461600696547,0.13261792668772882,0.10917936165429251
1.4872027031777795,0.12902418247477648,0.10580008896592714
1.4989592462859043,0.1306895761344373,0.10674463012577884
1.510715789394029,0.13489688643252784,0.10975151947979359
1.5224723325021539,0.1320920129004675,0.10705374233297156
1.5342288756102787,0.1377017599645882,0.11117174301866907
1.5459854187184032,0.13051427153868353,0.10496760953847951
1.557741961826528,0.12718348421936185,0.10190205891528936
1.5694985049346526,0.1358610617091736,0.10844625299000386
1.5812550480427774,0.13533514792191229,0.10762412645688857
1.5930115911509022,0.13261792668772882,0.10507339529045039
1.604768134259027,0.13261792668772882,0.10468780354844735
1.6165246773671518,0.1402436766030179,0.11030421778958337
1.6282812204752766,0.14050663349664855,0.11011135863111164
1.6400377635834011,0.12955009626203778,0.10116046474854538
1.651794306691526,0.137877064560342,0.107278834388164
1.6635508497996505,0.13445862494314342,0.10424869457020329
1.6753073929077753,0.13805236915609576,0.10665877995945063
1.6870639360159,0.1395424582200028,0.10743371620039513
1.698820479124025,0.1415584610711712,0.10860806813800272
1.7105770222321497,0.13892889213486462,0.10622365861099482
1.7223335653402745,0.14629168515652305,0.11147077228225526
1.734090108448399,0.13542280021978917,0.10283855347824274
1.7458466515565239,0.13700054158157313,0.1036857890102764
1.7576031946646484,0.14147080877329432,0.1067103193720517
1.7693597377727732,0.140156024305141,0.10536677785939086
1.781116280880898,0.15137551843338246,0.11342518774445147
1.7928728239890228,0.14068193809240234,0.10506633920919187
1.8046293670971476,0.1460287282628924,0.10870369153561678
1.8163859102052724,0.14769412192255324,0.10958702798677208
1.828142453313397,0.14050663349664855,0.10391824683701704
1.8398989964215218,0.14681759894378438,0.10823834074905807
1.8516555395296463,0.1415584610711712,0.10402931366930132
1.8634120826377711,0.1447139437947391,0.10601221913936028
1.875168625745896,0.14944716788009096,0.10913587261646916
1.8869251688540207,0.14427568230535467,0.10503058831919859
1.8986817119621455,0.15058664775249048,0.10928495601468544
1.9104382550702703,0.14453863919898532,0.10457249226436939
1.922194798178395,0.14681759894378438,0.10589596651416887
1.9339513412865197,0.14576577136926172,0.10481725541047694
1.9457078843946443,0.15330386898667395,0.10990420170096354
1.957464427502769,0.14944716788009096,0.10681709188670002
1.9692209706108939,0.1554075241357192,0.11074517546108391
1.9809775137190186,0.15146317073125934,0.10761362752559422
1.9927340568271434,0.14883360179495275,0.10543294079776569
2.0044905999352682,0.14892125409282964,0.1051852086694439
2.016247143043393,0.14813238341193766,0.10432253412447885
2.0280036861515174,0.1512002138376287,0.10617396481334346
2.039760229259642,0.15391743507181216,0.10777009300549152
2.051516772367767,0.1604913574125786,0.11205058139679162
2.0632733154758918,0.1471682081352919,0.10245558122295978
2.0750298585840166,0.14681759894378438,0.10192153180339596
2.0867864016921414,0.15444334885907346,0.10691292489657314
2.098542944800266,0.1572482223911338,0.1085492467514966
2.110299487908391,0.14813238341193766,0.10197130182701725
2.1220560310165153,0.14944716788009096,0.10259100065113276
2.13381257412464,0.15023603856098292,0.10284803263334814
2.145569117232765,0.1580370930720258,0.10789163586597755
2.1573256603408897,0.14585342366713863,0.09930217784062988
2.1690822034490145,0.15602109022085742,0.10593642252339429
2.1808387465571393,0.15479395805058102,0.10481953479653205
2.192595289665264,0.14874594949707587,0.10045369356799097
2.204351832773389,0.15225204141215132,0.10254693114734308
2.216108375881513,0.14971012477372161,0.10056704163160722
2.227864918989638,0.1534791735824277,0.10282649313417895
2.239621462097763,0.1523396937100282,0.10179484085910563
2.2513780052058876,0.1549692626463348,0.10328121948119762
2.2631345483140124,0.15198908451852064,0.10103159559388933
2.274891091422137,0.15628404711448807,0.10361779450784915
2.286647634530262,0.15505691494421167,0.10253957562694452
2.298404177638387,0.15453100115695034,0.10193009220708477
2.310160720746511,0.1542680442633197,0.1014973903672806
2.321917263854636,0.15400508736968904,0.1010675404951681
2.3336738069627607,0.15084960464612113,0.09874704321975307
2.3454303500708855,0.15523221953996544,0.10136093238569434
2.3571868931790103,0.150937256943998,0.09831039573218055
2.368943436287135,0.15900126834867154,0.10330545221072784
2.38069997939526,0.15277795519941262,0.0990166796596023
2.3924565225033847,0.15926422524230222,0.10296656059097732
2.404213065611509,0.1600530959231942,0.10322326756334238
2.415969608719634,0.15716057009325693,0.10111087345669063
2.4277261518277586,0.15970248673168663,0.10249715957447449
2.4394826949358834,0.15339152128455083,0.09820927020607656
2.4512392380440082,0.16277031715737766,0.10396385138042043
2.462995781152133,0.16198144647648569,0.10321277123079015
2.474752324260258,0.16075431430620926,0.10218726295288713
2.4865088673683826,0.16040370511470173,0.10172305379670564
2.498265410476507,0.15996544362531728,0.10120614607148717
2.5100219535846318,0.16206909877436257,0.10229666069624613
2.5217784966927566,0.1631209263488852,0.1027202837770425
2.5335350398008813,0.16206909877436257,0.10182085969510249
