mean energy (eV),energy (eV),eepf (eV-3/2)
3.017738862583215,0.0028666413795302,0.0939718704780774
3.017738862583215,0.0085999241385906,0.1012754114713052
3.017738862583215,0.014333206897651,0.1905155912613534
3.017738862583215,0.0200664896567114,0.1562793254129268
3.017738862583215,0.0257997724157718,0.1336488824577102
3.017738862583215,0.0315330551748322,0.1718904157900177
3.017738862583215,0.0372663379338926,0.1337906184841929
3.017738862583215,0.0429996206929531,0.1649913418493447
3.017738862583215,0.0487329034520135,0.1565018142166724
3.017738862583215,0.0544661862110739,0.1624083130711786
3.017738862583215,0.0601994689701343,0.184557089855304
3.017738862583215,0.0659327517291947,0.1606748139867859
3.017738862583215,0.0716660344882552,0.1641375337683753
3.017738862583215,0.0773993172473156,0.1543244365277032
3.017738862583215,0.083132600006376,0.1419277912427946
3.017738862583215,0.0888658827654364,0.1462746668867126
3.017738862583215,0.0945991655244968,0.1614029089941489
3.017738862583215,0.1003324482835572,0.1630772243805202
3.017738862583215,0.1060657310426176,0.1668479076912903
3.017738862583215,0.111799013801678,0.1484690823420844
3.017738862583215,0.1175322965607385,0.1536081774873614
3.017738862583215,0.1232655793197989,0.1767437694257793
3.017738862583215,0.1289988620788593,0.1681019922894295
3.017738862583215,0.1347321448379197,0.1590035906245818
3.017738862583215,0.1404654275969801,0.1548298437400705
3.017738862583215,0.1461987103560406,0.171063020296105
3.017738862583215,0.151931993115101,0.1617806316897462
3.017738862583215,0.1576652758741614,0.1664146261852198
3.017738862583215,0.1633985586332218,0.1543412910466523
3.017738862583215,0.1691318413922822,0.1631212730716258
3.017738862583215,0.1748651241513426,0.1660397383451033
3.017738862583215,0.180598406910403,0.1594364835020768
3.017738862583215,0.1863316896694635,0.1670661228615973
3.017738862583215,0.1920649724285239,0.1729727341015364
3.017738862583215,0.1977982551875843,0.1410339512931573
3.017738862583215,0.2035315379466447,0.1412638502080976
3.017738862583215,0.2092648207057051,0.1554465340855414
3.017738862583215,0.2149981034647655,0.1316580349126968
3.017738862583215,0.220731386223826,0.1627781456662165
3.017738862583215,0.2264646689828864,0.1423785075297268
3.017738862583215,0.2321979517419468,0.1642767513542687
3.017738862583215,0.2379312345010072,0.1588471934722473
3.017738862583215,0.2436645172600676,0.1630828870790784
3.017738862583215,0.249397800019128,0.173958938985203
3.017738862583215,0.2551310827781885,0.1733213712673702
3.017738862583215,0.2608643655372489,0.1707494306276454
3.017738862583215,0.2665976482963093,0.1753997226286148
3.017738862583215,0.2723309310553697,0.1619740160899685
3.017738862583215,0.2780642138144301,0.1723812541654307
3.017738862583215,0.2837974965734905,0.1618162522272328
3.017738862583215,0.289530779332551,0.1396348888991962
3.017738862583215,0.2952640620916114,0.14814917648946
3.017738862583215,0.3009973448506718,0.1687411656685853
3.017738862583215,0.3067306276097322,0.1774525905837595
3.017738862583215,0.3124639103687926,0.1656160588121522
3.017738862583215,0.318197193127853,0.1742259107089669
3.017738862583215,0.3239304758869135,0.1791599671888631
3.017738862583215,0.3296637586459738,0.1857739486475037
3.017738862583215,0.3353970414050343,0.1818625723118466
3.017738862583215,0.3411303241640947,0.175733499757574
3.017738862583215,0.3468636069231551,0.1748446317379987
3.017738862583215,0.3525968896822156,0.1790660768865715
3.017738862583215,0.3583301724412759,0.1877138913898629
3.017738862583215,0.3640634552003363,0.1895654258734594
3.017738862583215,0.3697967379593968,0.1743005830397722
3.017738862583215,0.3755300207184572,0.1713228546163331
3.017738862583215,0.3812633034775176,0.1874130752166517
3.017738862583215,0.386996586236578,0.1795494014242868
3.017738862583215,0.3927298689956384,0.1782340034794671
3.017738862583215,0.3984631517546989,0.1748216078615437
3.017738862583215,0.4041964345137593,0.1836015316984387
3.017738862583215,0.4099297172728197,0.1650247742906983
3.017738862583215,0.4156630000318801,0.1779298109466041
3.017738862583215,0.4213962827909405,0.1829157941879697
3.017738862583215,0.4271295655500009,0.1668003045074642
3.017738862583215,0.4328628483090613,0.1570250192160859
3.017738862583215,0.4385961310681218,0.1762544703799417
3.017738862583215,0.4443294138271821,0.1720944518497398
3.017738862583215,0.4500626965862426,0.1579951911908815
3.017738862583215,0.455795979345303,0.1654444807880974
3.017738862583215,0.4615292621043634,0.1594763167510722
3.017738862583215,0.4672625448634239,0.1771413752668647
3.017738862583215,0.4729958276224842,0.1599699775931058
3.017738862583215,0.4787291103815446,0.1716135751302753
3.017738862583215,0.4844623931406051,0.1667398317200759
3.017738862583215,0.4901956758996655,0.1911531472430687
3.017738862583215,0.4959289586587259,0.1705165697527387
3.017738862583215,0.5016622414177864,0.1666979471071219
3.017738862583215,0.5073955241768467,0.1671661468802623
3.017738862583215,0.5131288069359072,0.1666978869784019
3.017738862583215,0.5188620896949676,0.1653086875971961
3.017738862583215,0.524595372454028,0.1824640411889365
3.017738862583215,0.5303286552130884,0.1764085060753226
3.017738862583215,0.5360619379721488,0.1864576551491709
3.017738862583215,0.5417952207312092,0.1777216420828853
3.017738862583215,0.5475285034902697,0.1677226257547548
3.017738862583215,0.5532617862493301,0.1875950127928903
3.017738862583215,0.5589950690083905,0.1731715767839608
3.017738862583215,0.5647283517674508,0.1655950722209815
3.017738862583215,0.5704616345265113,0.1598757426753284
3.017738862583215,0.5761949172855718,0.1692416916383329
3.017738862583215,0.5819282000446322,0.1776396703300686
3.017738862583215,0.5876614828036926,0.1658322112645143
3.017738862583215,0.593394765562753,0.1833173351990159
3.017738862583215,0.5991280483218134,0.1772379741370023
3.017738862583215,0.6048613310808738,0.1638886890584669
3.017738862583215,0.6105946138399343,0.1781414189838389
3.017738862583215,0.6163278965989947,0.1777381735597903
3.017738862583215,0.622061179358055,0.1633081916586435
