run_label,sweep_param,sweep_value,E/N (Td),mean energy (eV),energy (eV),eedf (eV-1)
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.6793940069486593,0.1314859541254681
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.6851272897077196,0.1331630708872725
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.69086057246678,0.1358464577061596
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.6965938552258405,0.1462445816293472
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7023271379849009,0.1304796840683854
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7080604207439614,0.1489279684482343
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7137937035030217,0.1405423846392121
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7195269862620821,0.1368527277632423
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7252602690211425,0.1398715379344903
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.730993551780203,0.155636435495452
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7367268345392634,0.1415486546962947
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7424601172983238,0.1351756110014378
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7481934000573842,0.1492633918005952
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7539266828164446,0.1402069612868512
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.759659965575505,0.1345047642967161
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7653932483345655,0.1462445816293472
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7711265310936258,0.1395361145821294
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7768598138526863,0.1408778079915729
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7825930966117467,0.1512759319147605
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7883263793708071,0.1485925450958734
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7940596621298676,0.1519467786194822
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.7997929448889279,0.1492633918005952
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8055262276479884,0.1425549247533774
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8112595104070488,0.1512759319147605
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8169927931661092,0.149598815152956
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8227260759251696,0.1482571217435125
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.82845935868423,0.1475862750387907
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8341926414432904,0.1472508516864298
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8399259242023509,0.1368527277632423
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8456592069614113,0.1502696618576778
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8513924897204717,0.1455737349246254
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.857125772479532,0.1425549247533774
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8628590552385925,0.1422195014010165
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8685923379976529,0.1516113552671214
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8743256207567134,0.1355110343537987
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8800589035157738,0.1519467786194822
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8857921862748341,0.1449028882199036
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.8915254690338945,0.1509405085623996
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.897258751792955,0.1640220193044742
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9029920345520156,0.1522822019718431
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.908725317311076,0.1408778079915729
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9144586000701362,0.1455737349246254
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9201918828291966,0.1576489756096173
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9259251655882572,0.1603323624285045
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9316584483473176,0.1727430264658573
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.937391731106378,0.1529530486765649
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9431250138654385,0.1610032091332262
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9488582966244988,0.170730486351692
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9545915793835592,0.1690533695898876
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9603248621426196,0.1764326833418271
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.96605814490168,0.1459091582769863
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9717914276607404,0.1589906690190609
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9775247104198008,0.1539593187336476
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9832579931788612,0.170730486351692
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.9889912759379216,0.1653637127139178
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,0.994724558696982,0.1596615157237827
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0004578414560426,0.1593260923714218
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.006191124215103,0.1606677857808653
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0119244069741633,0.1586552456667
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0176576897332237,0.1583198223143391
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.023390972492284,0.1566427055525347
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0291242552513444,0.1613386324855871
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.034857538010405,0.1750909899323835
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0405908207694654,0.1720721797611355
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0463241035285258,0.1673762528280831
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0520573862875862,0.1603323624285045
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0577906690466468,0.1774389533989097
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0635239518057071,0.1620094791903089
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0692572345647675,0.1807931869225186
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.074990517323828,0.1529530486765649
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0807238000828885,0.1690533695898876
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0864570828419486,0.152617625324204
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.092190365601009,0.1710659097040529
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.0979236483600696,0.164692866009196
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.10365693111913,0.1566427055525347
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1093902138781904,0.1620094791903089
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1151234966372507,0.1566427055525347
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1208567793963111,0.1680470995328049
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1265900621553715,0.1670408294757222
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.132323344914432,0.1821348803319622
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1380566276734925,0.1667054061233613
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1437899104325528,0.1613386324855871
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1495231931916132,0.170730486351692
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1552564759506736,0.1854891138555711
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1609897587097342,0.1589906690190609
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1667230414687946,0.1630157492473916
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.172456324227855,0.167711676180444
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.178189606986915,0.1854891138555711
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1839228897459757,0.1740847198753009
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.1896561725050363,0.1754264132847444
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.195389455264097,0.1670408294757222
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.201122738023157,0.1683825228851658
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2068560207822174,0.1650282893615569
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2125893035412778,0.176768106694188
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2183225863003382,0.1754264132847444
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2240558690593986,0.1750909899323835
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2297891518184592,0.1878370773220973
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2355224345775195,0.1794514935130751
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.24125571733658,0.1760972599894662
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2469890000956405,0.1663699827710004
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2527222828547009,0.1747555665800226
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2584555656137613,0.1764326833418271
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2641888483728216,0.1610032091332262
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.269922131131882,0.1703950629993311
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2756554138909424,0.1760972599894662
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2813886966500028,0.1693887929422484
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2871219794090631,0.1727430264658573
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.2928552621681235,0.1693887929422484
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.298588544927184,0.1932038509598715
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3043218276862445,0.1730784498182182
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3100551104453049,0.1730784498182182
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3157883932043652,0.1771035300465488
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3215216759634258,0.1727430264658573
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3272549587224862,0.1774389533989097
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3329882414815466,0.2012540114165328
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.338721524240607,0.1787806468083533
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3444548069996674,0.2103104419302768
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3501880897587275,0.1663699827710004
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.355921372517788,0.1838119970937666
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3616546552768487,0.1834765737414057
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.367387938035909,0.1764326833418271
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3731212207949697,0.1717367564087746
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3788545035540298,0.1895141940839017
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3845877863130904,0.1821348803319622
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3903210690721508,0.185824537207932
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.3960543518312112,0.1885079240268191
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4017876345902716,0.1911913108457062
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.407520917349332,0.2019248581212546
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4132542001083923,0.1885079240268191
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.418987482867453,0.1848182671508493
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4247207656265133,0.1814640336272404
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4304540483855737,0.1965580844834804
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.436187331144634,0.191526734198067
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4419206139036944,0.1814640336272404
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4476538966627548,0.2056145149972243
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4533871794218154,0.2042728215877808
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4591204621808758,0.1848182671508493
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.464853744939936,0.1901850407886235
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4705870276989963,0.1868308072650146
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.476320310458057,0.1911913108457062
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4820535932171173,0.1838119970937666
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.487786875976178,0.1787806468083533
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4935201587352382,0.1875016539697364
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.4992534414942986,0.197564354540563
Ar_Cl2_EN_100.0,EN,100.0,100.0,3.017738862583215,1.504986724253359,0.1935392743122324
