energy (eV),eedf (eV-1),eepf (eV-3/2)
0.010532499116270185,0.007206784677354367,0.07022242627547204
0.03159749734881055,0.012068166057344886,0.06789142656722934
0.05266249558135092,0.016161960903652694,0.07042767217293937
0.07372749381389129,0.019189663342067842,0.07067285238631447
0.09479249204643167,0.018208858326806597,0.059141964535752586
0.11585749027897203,0.0209380548910118,0.06151404354688019
0.1369224885115124,0.02196150360258875,0.05935054059681731
0.15798748674405277,0.025031849737319607,0.06297694625628066
0.17905248497659315,0.025500930396792375,0.06026509555548565
0.20011748320913353,0.028571276531523228,0.0638685605737658
0.2211824814416739,0.031897484844148324,0.06782363729228608
0.24224747967421423,0.02899771349468029,0.058916117672055644
0.2633124779067546,0.03279300246677815,0.06390656308383195
0.284377476139295,0.03492518728256347,0.06549243622916469
0.30544247437183536,0.033944382267302224,0.06141906418396538
0.32650747260437574,0.034498750319406406,0.060374952336861555
0.3475724708369161,0.037654383846768676,0.06386940345712383
0.3686374690694565,0.038464614076767094,0.06335219133059815
0.38970246730199687,0.04153496021149795,0.06653454956154783
0.41076746553453725,0.0432407080641262,0.06746752485123107
0.4318324637670776,0.04383771981254609,0.06670990351382583
0.45289746199961795,0.041108523248340884,0.061084627847654165
0.4739624602321583,0.04405093829412462,0.0639857390981938
0.49502745846469864,0.04452001895359739,0.06327624455943857
0.516092456697239,0.04720657182148689,0.06571109542430054
0.5371574549297794,0.04601254832464711,0.06278060301654233
0.5582224531623198,0.04567139875412146,0.06112806693711365
0.5792874513948602,0.045586111361490045,0.05989429904875116
0.6003524496274005,0.04763300878464395,0.061475896604327854
0.6214174478599409,0.048699101192536606,0.061777342805291416
0.6424824460924813,0.048741744888852315,0.0608093609073505
0.6635474443250217,0.04916818185200938,0.06035985096401524
0.684612442557562,0.04810208944411672,0.05813551814180681
0.7056774407901024,0.05147094145305752,0.061271568064539726
0.7267424390226428,0.053731057357789956,0.06302823214843667
0.7478074372551832,0.051215079275163285,0.05922471223941893
0.7688724354877235,0.05684404718883652,0.06482728679956139
0.7899374337202639,0.055095655639892556,0.061989910335590315
0.8110024319528043,0.058080714381992,0.06449423135771429
0.8320674301853447,0.05735577154462499,0.0628778762881618
0.853132428417885,0.05735577154462499,0.0620967543330111
0.8741974266504253,0.059530600056726016,0.06367009506574944
0.8952624248829657,0.06251565879882545,0.06607141892560922
0.9163274231155061,0.06405083186619089,0.0669112945809811
0.9373924213480465,0.06140692269461709,0.0634244361494087
0.9584574195805868,0.061705428568827034,0.06302849848904912
0.9795224178131272,0.06469048731092647,0.06536318898729879
1.0005874160456676,0.0675476149640788,0.06752778442379619
1.0216524142782077,0.0655433612372406,0.06484509436278096
1.0427174125107483,0.06575657971881914,0.06439555678838374
1.0637824107432885,0.06656680994881756,0.06454035388514438
1.084847408975829,0.0689548569424971,0.06620343654604147
1.1059124072083693,0.06865635106828716,0.06528604389882746
1.1269774054409099,0.06776083344565734,0.06382945475004762
1.14804240367345,0.06848577628302434,0.06391774108404402
1.1691074019059906,0.06980773086881123,0.06456190199519889
1.1901724001385308,0.06746232757144739,0.06183813508196376
1.2112373983710714,0.06921071912039134,0.06288668845591355
1.2323023966036115,0.07172669720301801,0.06461333934229561
1.2533673948361521,0.06673738473408038,0.05961149139478423
1.2744323930686923,0.07381623832248763,0.06538731569813991
1.2954973913012329,0.07155612241775519,0.06286783823026959
1.316562389533773,0.07168405350670232,0.06247436249219582
1.3376273877663136,0.07262221482564785,0.06279165265532195
1.3586923859988538,0.07219577786249079,0.06193715163766264
1.3797573842313944,0.07347508875196197,0.06255164794645478
1.4008223824639345,0.07466911224880175,0.06308839106761402
1.4218873806964751,0.07594842313827295,0.063692186986051
1.4429523789290153,0.07957313732510798,0.06624307467522238
1.4640173771615559,0.07671600967195566,0.0634034499190768
1.485082375394096,0.07752623990195408,0.063617038617237
1.5061473736266366,0.07829382643563679,0.06379604920554921
1.5272123718591768,0.07791003316879544,0.06304398723733377
1.5482773700917174,0.08336842629720584,0.06700037301309103
1.5693423683242576,0.08080980451826346,0.06450675662869905
1.5904073665567982,0.0803833675551064,0.06373999236333634
1.6114723647893383,0.0803833675551064,0.06332202069235811
1.632537363021879,0.08123624148142053,0.06357966819741134
1.653602361254419,0.08268612715615455,0.06430090850303827
1.6746673594869597,0.08324049520825873,0.06432360515323175
1.6957323577194998,0.0858417606835168,0.06592041959869992
1.71679735595204,0.0843918750087828,0.06440819347589678
1.7378623541845806,0.08392279434931002,0.06366082290712985
1.7589273524171207,0.08635348503930529,0.06511123279063531
1.7799923506496613,0.08614026655772675,0.0645649982141345
1.8010573488822015,0.08554325480930686,0.06374145896068367
1.822122347114742,0.08707842787667229,0.06450922321631798
1.8431873453472822,0.08413601283088855,0.06197223900364374
1.8642523435798228,0.08660934721719953,0.0634325859258859
1.885317341812363,0.08886946312193196,0.06472325128488202
1.9063823400449036,0.08955176226298325,0.06485883349718714
1.9274473382774437,0.08865624464035342,0.06385840555420416
1.9485123365099843,0.09031934879666598,0.06470371516903278
1.9695773347425245,0.08904003790719478,0.0634452067949556
1.990642332975065,0.08703578418035658,0.06168807652119245
2.0117073312076053,0.08520210523878122,0.06007142391784131
2.032772329440146,0.0898502681371932,0.06301950786157219
2.053837327672686,0.08882681942561625,0.0619813584506552
2.074902325905226,0.09061785467087591,0.06290931372563206
2.0959673241377668,0.08899739421087907,0.06147308903737864
2.1170323223703074,0.09275003948666123,0.06374562136430668
2.1380973206028475,0.0931338327535026,0.06369329863290835
2.1591623188353877,0.09215302773824134,0.06271435536623761
2.1802273170679283,0.09279268318297694,0.06284385885019268
2.201292315300469,0.09287797057560834,0.06259993158508491
2.222357313533009,0.08942383117403614,0.059985506329639414
2.243422311765549,0.0939867066798167,0.06274959320004249
2.26448730999809,0.09181187816771569,0.06101181238032165
2.2855523082306304,0.0904899235819288,0.059855579363608385
2.3066173064631705,0.0932617638424497,0.06140671312583072
2.3276823046957107,0.09543659235455072,0.06255370988202194
2.3487473029282513,0.09501015539139367,0.0619943172150234
2.369812301160792,0.09198245295297852,0.05975138993143715
2.390877299393332,0.09466900582086801,0.06122505332652865
2.411942297625872,0.09607624779928632,0.06186322788353349
2.433007295858413,0.09428521255402665,0.06044660016036024
2.4540722940909534,0.09854958218559728,0.06290875801878996
2.4751372923234936,0.0944984310356052,0.060065479880824876
2.4962022905560337,0.09586302931770779,0.06067520608531068
2.5172672887885743,0.09735555868875752,0.061361516912194096
2.538332287021115,0.09803785782980881,0.061534627535832956
2.559397285253655,0.09680119063665334,0.060507867415630384
2.580462283486195,0.09714234020717898,0.06047276185825701
2.601527281718736,0.09739820238507321,0.06038606764277808
2.6225922799512764,0.0992745250229643,0.061301687329123174
2.6436572781838166,0.09897601914875435,0.06087337849487425
2.6647222764163567,0.10004211155664701,0.061285378605281174
2.6857872746488973,0.09633210997718056,0.058780769470678215
2.7068522728814375,0.09488222430244654,0.05767034903318036
2.727917271113978,0.10187579049822239,0.061681566378918765
2.7489822693465182,0.09978624937875277,0.060184510130016335
2.7700472675790584,0.09982889307506848,0.05998085686757099
2.791112265811599,0.10029797373454125,0.060034860613760274
2.8121772640441396,0.09816578891875594,0.058538125961048064
2.8332422622766797,0.10383740052874488,0.061689599645485385
2.85430726050922,0.09982889307506848,0.05908889853711835
2.8753722587417605,0.10255808963927368,0.060481545935795016
2.896437256974301,0.1020037215871695,0.05993547542327388
2.9175022552068413,0.10149199723138103,0.05941911769336971
2.9385672534393814,0.10477556184769041,0.06112124346587097
2.959632251671922,0.10157728462401244,0.05904426536077962
2.9806972499044626,0.10059647960875119,0.058267159822535136
3.0017622481370028,0.09948774350454283,0.05742241254618884
3.022827246369543,0.10221694006874803,0.058791726208230234
3.0438922446020835,0.10012739894927843,0.05739027389307634
3.064957242834624,0.10051119221611977,0.05741193893353987
3.0860222410671643,0.10379475683242917,0.05908481634359692
3.1070872392997044,0.10319774508400928,0.05854549525679384
3.128152237532245,0.10183314680190668,0.057576495075731114
3.1492172357647856,0.1047329181513747,0.059017647554647126
3.170282233997326,0.10089498548296114,0.056665747058373836
3.191347232229866,0.0999994678603313,0.05597713399495923
3.2124122304624065,0.09970096198612136,0.05562675338030203
3.233477228694947,0.10277130812085221,0.057152730129579686
3.2545422269274873,0.09812314522244023,0.05439093257113324
3.2756072251600274,0.10213165267611662,0.05643057160941127
3.296672223392568,0.10166257201664385,0.05599164261724303
3.3177372216251086,0.10208900897980092,0.05604772581132741
3.338802219857649,0.09709969651086327,0.05314011937905747
3.359867218090189,0.1026433770319051,0.05599765943709874
3.3809322163227296,0.1026433770319051,0.055822939324969185
3.4019972145552697,0.1032830324766407,0.055996644550935046
3.4230622127878103,0.1026860207282208,0.05550139874063537
3.4441272110203505,0.10575636686295166,0.05698583689398925
3.4651922092528906,0.104690274455059,0.05623965834576337
3.486257207485431,0.10494613663295324,0.05620652595800793
3.507322205717972,0.10635337861137155,0.05678890027600969
3.528387203950512,0.10852820712347257,0.05777693633942078
3.549452202183052,0.10362418204716634,0.055002249195687
