step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,1.253261347160115e-15,0.00010479101911187172,0.01330904199858196,0.0006987499946262687,0.0005583330057561398
2,8.779933140225604e-15,8.416699711233377e-05,0.012128708011005074,0.00045570798101834953,0.0004891669959761202
3,1.931763390005733e-15,0.00011545798042789102,0.01273841701913625,0.0004874579899478704,0.0004148749867454171
4,5.387828284364596e-15,7.233399082906544e-05,0.012102625012630597,0.0006726249994244426,0.0005160000000614673
5,1.4112097013431548e-15,8.679201710037887e-05,0.012277165980776772,0.0005090839986223727,0.0007469580159522593
6,4.065142249329967e-15,9.14999982342124e-05,0.010739958001067862,0.0009096669964492321,0.001209957990795374
7,2.5482003030437056e-15,0.0001897089823614806,0.010446750005939975,0.0006894159887451679,0.000491209008032456
8,9.74311465112545e-16,0.0001154160127043724,0.011434541986091062,0.0008026669966056943,0.0004942080122418702
9,2.521832868206592e-15,9.154199506156147e-05,0.011522332992171869,0.0004530420119408518,0.000508915982209146
10,7.457322426837223e-15,9.487499482929707e-05,0.011006499989889562,0.0009986250079236925,0.0005894170026294887
11,1.3559370735894146e-15,0.00035070799640379846,0.011415916989790276,0.000509250006871298,0.0005152079975232482
12,6.15951213403545e-16,7.775000995025039e-05,0.017249624972464517,0.0006661250081378967,0.00028029101667925715
13,9.431329854610661e-15,9.524999768473208e-05,0.011969541985308751,0.0005807499983347952,0.000360167003236711
14,3.0321745161682897e-15,8.141697617247701e-05,0.011587083019549027,0.000697874987963587,0.0002639169979374856
15,1.2101703636292935e-15,0.00018441700376570225,0.010856166016310453,0.000592875003349036,0.0012043750029988587
16,7.776361606677948e-16,0.00010654199286364019,0.01133220799965784,0.0008290839905384928,0.0007994580082595348
17,5.94305399118049e-15,0.00033470799098722637,0.011617749987635761,0.00048775001778267324,0.00021545900381170213
18,1.7285795561847352e-15,7.2750000981614e-05,0.011906958010513335,0.0006003330054227263,0.00048658400191925466
19,1.0333244622217177e-15,7.566600106656551e-05,0.011937750008655712,0.0009143750066868961,0.00045020898687653244
20,1.4457165466632818e-15,0.0001672919897828251,0.011961457988945767,0.0006249170110095292,0.0003501659957692027
21,1.1043797727218585e-15,7.766700582578778e-05,0.011977124988334253,0.0007382500043604523,0.0011941249831579626
