E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1)
500.0,6.236294918140653,0.03790023811979899,251245.88639261058,4500.81043751608,1.6370951947033827e+24,2.7047296544105575e+22,2.2715524909899054e+24,3.6618526470639404e+22,196324.23877102067,7979.069780749009,1.213222212348121e+24,6.021102762380031e+22,2.1052141592931462e+24,6.659656537446783e+22,1.677188530990422e-15,6.564428080647962e-17,1.6845619020429738e-15,6.629886908519499e-17,0.0,0.0,1.8003485815909372e-15,1.8003485815909372e-15,0.0
