energy (eV),eedf (eV-1),eepf (eV-3/2)
0.011720815287930548,0.0077895228173474815,0.07195018963130383
0.03516244586379164,0.014760295377441997,0.07871463940043033
0.058604076439652736,0.01642521696385078,0.06784958597177189
0.08204570701551384,0.021903066244230805,0.07646751654770315
0.10548733759137494,0.02471590875322148,0.07609855628742464
0.12892896816723604,0.02684079721654717,0.0747515422776717
0.1523705987430971,0.03026691803828541,0.0775385389956905
0.17581222931895824,0.03238103338764257,0.07722646647675672
0.1992538598948193,0.035426236877638094,0.07936365318908226
0.22269549047068044,0.03507573357340317,0.07432776110938312
0.2461371210465415,0.03856369942127658,0.0777302618808282
0.26957875162240263,0.041170352347316315,0.07929426080746639
0.2930203821982637,0.04363947246231461,0.08061773211783972
0.3164620127741248,0.044993545474068725,0.07998147771376019
0.3399036433499859,0.0464969787131074,0.07975296249881465
0.36334527392584703,0.04540084793757538,0.07531894120396322
0.38678690450170805,0.046911057633792164,0.07542917255443744
0.4102285350775692,0.049645388978732795,0.07751147203269514
0.4336701656534303,0.050390596256824814,0.07651907727282457
0.4571117962292914,0.05232500266331037,0.07739235188705963
0.48055342680515245,0.05508455011010917,0.0794619040865564
0.5039950573810136,0.05761677537387456,0.08115883603949649
0.5274366879568747,0.05606035707895486,0.07719171534858138
0.5508783185327357,0.05575947472955572,0.07512609827647239
0.5743199491085968,0.058283773502285995,0.076907857135234
0.597761579684458,0.05949428520580958,0.07695046562959894
0.6212032102603191,0.06048545343625099,0.07674217347484497
0.6446448408361801,0.06174399376121419,0.07690143814670108
0.6680864714120412,0.06641617096010516,0.0812563846303364
0.6915281019879024,0.06686902632476026,0.08041185535724713
0.7149697325637634,0.06742427557516704,0.07973930765954422
0.7384113631396245,0.06992634318653462,0.08137511806358942
0.7618529937154856,0.07052454873932301,0.0807987657505717
0.7852946242913468,0.07004858141906954,0.0790465704876298
0.8087362548672078,0.06930061761277123,0.0770608240485032
0.8321778854430689,0.07357435729818364,0.080652603615873
0.85561951601893,0.07621470926215729,0.08239454433065675
0.8790611465947911,0.07452544244605191,0.07948680129076303
0.9025027771706522,0.07568373057163873,0.07966696223686111
0.9259444077465133,0.07505100872201023,0.07799451776380484
0.9493860383223744,0.07952297745153991,0.08161523058100308
0.9728276688982355,0.07802243818155868,0.07910456755264784
0.9962692994740966,0.07569761026000285,0.07583920913786699
1.0197109300499578,0.07777950868567553,0.07702410458170061
1.0431525606258187,0.07706367595607631,0.07545287750788666
1.06659419120168,0.08110901046655049,0.07853612983446129
1.090035821777541,0.08110707488080594,0.07768521172469973
1.113477452353402,0.08113068489373768,0.07688549746685303
1.1369190829292632,0.08609229030668057,0.08074199640108064
1.1603607135051242,0.08627252034535296,0.08008957284896612
1.1838023440809855,0.08622217254386363,0.07924636743921716
1.2072439746568464,0.08859624762173329,0.08063392586717097
1.2306856052327078,0.08694021843554778,0.0783695163502997
1.2541272358085687,0.08928986655410563,0.07973176428324029
1.2775688663844296,0.08758236569041174,0.07748622653046604
1.301010496960291,0.08758971915086311,0.07679142619420543
1.3244521275361518,0.0868260649824897,0.07544526464657995
1.3478937581120132,0.08721135412140595,0.07511820449490614
1.371335388687874,0.08961520046869342,0.07652614544763474
1.3947770192637354,0.09158471629476996,0.07754800199816218
1.4182186498395963,0.089770861934189,0.07538133057330493
1.4416602804154572,0.09222234406178634,0.07680768756427751
