E/N (Td),mean energy (eV),mean energy error (eV),bulk drift velocity (m.s-1),bulk drift velocity error (m.s-1),bulk L diffusion coeff. * N (m-1.s-1),bulk L diffusion coeff. error * N (m-1.s-1),bulk T diffusion coeff. * N (m-1.s-1),bulk T diffusion coeff. error * N (m-1.s-1),flux drift velocity (m.s-1),flux drift velocity error (m.s-1),flux L diffusion coeff. * N (m-1.s-1),flux L diffusion coeff. error * N (m-1.s-1),flux T diffusion coeff. * N (m-1.s-1),flux T diffusion coeff. error * N (m-1.s-1),effective ionization rate coeff. (counted) (m3.s-1),effective ionization rate coeff. (counted) error (m3.s-1),ionization rate coeff. (counted) (m3.s-1),ionization rate coeff. (counted) error (m3.s-1),attachment rate coeff. (counted) (m3.s-1),attachment rate coeff. (counted) error (m3.s-1),effective ionization rate coeff. (convolution) (m3.s-1),ionization rate coeff. (convolution) (m3.s-1),attachment rate coeff. (convolution) (m3.s-1)
400.0,5.2137800269547006,0.040803458134030794,184563.99476005373,3050.918261261215,1.215522121010202e+24,3.1911486350553548e+22,2.0979570878784358e+24,3.2508621368652085e+22,153068.90653198538,5617.246483201402,9.292521133177227e+23,4.64041372875047e+22,1.8692879126446482e+24,6.0091209630830064e+22,3.408227053131159e-16,1.4622853715918878e-17,3.423519184377897e-16,1.4842843899857898e-17,0.0,0.0,5.243656894362907e-16,5.243656894362907e-16,0.0
