step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,7.761542923257552e-15,0.0003678330103866756,0.02528129197889939,0.0013555420155171305,0.0012812080094590783
2,4.768043271170275e-15,0.00016420800238847733,0.028546459012432024,0.0006785409932490438,0.0005141670117154717
3,4.7146334154495056e-15,8.791699656285346e-05,0.0201734580041375,0.0013832919939886779,0.0009156670130323619
4,5.060042039205927e-15,0.0002560419961810112,0.016668208001647145,0.000914999982342124,0.00042033300269395113
5,5.128551532034629e-15,0.000110041000880301,0.023501541989389807,0.000844082998810336,0.0002629999944474548
6,5.344915149270832e-15,0.00010533301974646747,0.014829458988970146,0.0015910000074654818,0.0005436250066850334
7,4.632502671615419e-15,8.48339986987412e-05,0.019349708018125966,0.000624749984126538,0.0002682080084923655
8,2.7942796413256865e-15,7.550002192147076e-05,0.012944582995260134,0.0005494999932125211,0.0004063340020366013
9,6.5187901348954865e-15,7.70410115364939e-05,0.03440974999102764,0.0007170420140028,0.0011262079933658242
10,4.598432957501655e-15,0.00017245800700038671,0.01857949999975972,0.001484084001276642,0.0012807500024791807
11,4.778273004976115e-15,9.24580090213567e-05,0.019606541987741366,0.0017084999999497086,0.0017358330078423023
12,3.567686860260781e-15,0.00012025001342408359,0.024512375006452203,0.0019622499821707606,0.003125584014924243
13,6.07267407359267e-15,0.00047941700904630125,0.01974474999587983,0.0006538750021718442,0.0004920829960610718
14,6.625098081138618e-16,0.0001092919846996665,0.014692458003992215,0.0008709999965503812,0.0006298749940469861
15,2.4907531184458718e-15,0.000110417022369802,0.015342124999733642,0.001533582981210202,0.0006447920168284327
16,6.838624730517286e-15,9.337501251138747e-05,0.013768333999905735,0.0007232500065583736,0.0005576660041697323
17,3.72935957828387e-15,0.00010862501221708953,0.013841000007232651,0.0029799579933751374,0.0009761670080479234
18,5.49497758994236e-15,0.00012254100874997675,0.017863624991150573,0.0008789169951342046,0.0005424580012913793
19,4.363765399069844e-15,6.97089999448508e-05,0.015565708017675206,0.0004889999981969595,0.0005907079903408885
20,2.8796583219290697e-15,8.024999988265336e-05,0.013414249988272786,0.0005834590119775385,0.000229124998440966
21,3.1499046269077924e-15,7.074998575262725e-05,0.01641833400935866,0.0007670829945709556,0.0002699579927138984
22,1.9230375087489796e-15,0.00017845799447968602,0.014087416988331825,0.0005822080129291862,0.0006454589893110096
23,6.024283182610092e-15,0.00021787500008940697,0.017293665994657204,0.0006747499865014106,0.00027745901024900377
24,4.040805808311508e-15,0.00010508400737307966,0.012922207999508828,0.0005679999885614961,0.00022316700778901577
25,5.952822276767881e-15,8.379202336072922e-05,0.016750707989558578,0.000543333007954061,0.00028887498774565756
26,3.833952882264557e-15,0.0003059579757973552,0.013434417021926492,0.0010102909873239696,0.0009236669866368175
27,1.7254143899582813e-15,0.00034766699536703527,0.015031375020043924,0.0006338329985737801,0.0008503329881932586
28,1.368107335728058e-15,0.00030091701773926616,0.013746874989010394,0.0006144159997347742,0.0005281670019030571
29,3.630703009093287e-15,0.0001332079991698265,0.015916333999484777,0.0007480829954147339,0.0008617500134278089
30,4.580392606065645e-15,9.120898903347552e-05,0.012767458014423028,0.0006345419969875365,0.0005101659917272627
31,6.067724981670917e-15,0.00017433302127756178,0.014992874988820404,0.000571167009184137,0.0007139999943319708
32,3.859899958414964e-15,8.19999841041863e-05,0.014063000009628013,0.0005899160169064999,0.0007233340002130717
33,2.1827622949830876e-15,0.00012499999138526618,0.012237708026077598,0.0009750839963089675,0.0006293329934123904
34,7.373638411300862e-15,0.00012950002565048635,0.015066624997416511,0.0012860829883720726,0.0014042500115465373
35,3.5266720234913112e-15,0.00018370800535194576,0.014275374996941537,0.0012784170103259385,0.0005934579821769148
36,3.832559623862255e-15,9.362501441501081e-05,0.01230587498866953,0.0008792080043349415,0.0007226250017993152
37,4.556941982380528e-15,0.00011224998161196709,0.013141667004674673,0.0007032499997876585,0.0006451250228565186
38,6.633451862824209e-15,8.058297680690885e-05,0.016965917020570487,0.0005374159954953939,0.0009643340017646551
39,5.845323442911214e-15,0.0002194589760620147,0.0156483750033658,0.000575500016566366,0.00048804099787957966
40,4.415871681927093e-15,7.458298932760954e-05,0.014613250008551404,0.0035917919885832816,0.0010107080161105841
41,4.649584254002668e-15,0.00010262499563395977,0.013217250001616776,0.0008837910136207938,0.0012068339856341481
42,4.457219809939091e-15,0.00023720902390778065,0.011712457984685898,0.0006519579910673201,0.0003867920022457838
43,6.492317685559104e-16,0.0002591669908724725,0.016215749987168238,0.0010498750198166817,0.0003151669807266444
44,4.22479568424432e-15,8.395800250582397e-05,0.012279999995371327,0.0006661250081378967,0.0007324999896809459
45,3.4905847117918924e-15,9.754099301062524e-05,0.012062458990840241,0.001502833008999005,0.0016902500065043569
46,2.1507388884138257e-15,0.00014958399697206914,0.01402479101670906,0.0009578339813742787,0.000571875018067658
47,3.630369581542153e-15,7.837501470930874e-05,0.012183749990072101,0.0006799589900765568,0.00031370800570584834
48,3.954532759787489e-15,7.733399979770184e-05,0.011612750007770956,0.0008490409818477929,0.0007678340189158916
49,3.074658904833651e-15,0.00019662498380057514,0.01178754199645482,0.0008382080122828484,0.001704083988443017
50,4.27782074092892e-15,9.425001917406917e-05,0.01111591700464487,0.0006758749950677156,0.001028041006065905
51,3.412456465877959e-15,8.745800005272031e-05,0.0112516249937471,0.0007835419964976609,0.0009003330196719617
52,4.30067885003165e-15,0.00017124999430961907,0.011824792018160224,0.0007248749898280948,0.000545832997886464
53,6.973654062092359e-15,8.100000559352338e-05,0.013488124997820705,0.0007735420076642185,0.0003124999930150807
54,4.8826367739628094e-15,8.291701669804752e-05,0.010913624981185421,0.000902375002624467,0.0016686670132912695
55,4.900173228474441e-15,0.00018729199655354023,0.010837666020961478,0.0007753339887131006,0.0011352080036886036
56,3.499494474224437e-15,0.00017633300740271807,0.011209082993445918,0.0008992500079330057,0.0007729999779257923
57,4.26191963324451e-15,0.00011241700849495828,0.011159749992657453,0.0010293749801348895,0.0008779170166235417
58,4.194920709705205e-15,0.00012741601676680148,0.011918834003154188,0.0012197909818496555,0.0006604170193895698
59,2.786531770967006e-15,0.0002741249918472022,0.012899499997729436,0.0009338750096503645,0.001085916010197252
