step,dt,t_determine_timestep,t_determine_collisions,t_perform_collisions,t_collect_output
1,2.1208465151012467e-15,0.00023537501692771912,0.011907709005754441,0.0004587909788824618,0.0013659170072060078
2,2.1187002748120127e-15,9.4832998001948e-05,0.014194832998327911,0.0008458340016659349,0.0003834160161204636
3,2.3320304880650296e-15,0.00015104201156646013,0.012414374999934807,0.0004650419868994504,0.0004940000071655959
4,1.8405156717157553e-15,7.858299068175256e-05,0.01640908300760202,0.0005968749755993485,0.00034195900661870837
5,1.8306203319500556e-15,9.229101124219596e-05,0.012005958997178823,0.0007358749862760305,0.0012875410029664636
6,3.009567210100113e-15,8.395797340199351e-05,0.016358292021322995,0.001728375005768612,0.000766999990446493
7,2.58157339303366e-15,9.89580003079027e-05,0.011972833017352968,0.0010352919925935566,0.0010961249936372042
8,3.097381486605901e-15,0.00020895799389109015,0.012741874990751967,0.0006100420141592622,0.0002827080024871975
9,2.825949364268474e-15,9.037498966790736e-05,0.01166754201403819,0.0004929159767925739,0.0004676670068874955
10,2.3485067559642008e-15,9.737498476170003e-05,0.012350458011496812,0.0004753340035676956,0.00029966598958708346
11,2.3653807980925707e-15,7.395798456855118e-05,0.011807041999418288,0.0005891250038985163,0.0007046250102575868
12,1.7205638501024148e-15,9.287497960031033e-05,0.015460666007129475,0.0005587089981418103,0.0005343749944586307
13,3.462145850697766e-15,7.858299068175256e-05,0.015237332991091534,0.0005536670214496553,0.0006169999833218753
14,4.75132109096186e-15,9.30829846765846e-05,0.014972667006077245,0.001090582984033972,0.0004285830073058605
15,2.499874856192131e-15,0.00037416702252812684,0.012121457984903827,0.0008530000050086528,0.0008037090010475367
16,2.069662177225298e-15,8.608298958279192e-05,0.01075050001963973,0.0006587090028915554,0.0004504160024225712
17,2.229812377710461e-15,9.908300125971437e-05,0.012898999993922189,0.0006375419907271862,0.0005712500133085996
18,3.3583900687403857e-15,0.0001162080152425915,0.011330957990139723,0.0006264169933274388,0.00024937500711530447
19,2.3688292097268707e-15,7.187502342276275e-05,0.012211790977744386,0.0006544589996337891,0.00024358302471227944
20,8.45867480448742e-16,8.13750084489584e-05,0.010832250001840293,0.0016312499938067049,0.0007432500133290887
21,2.659670077480097e-15,9.179100743494928e-05,0.014384375012014061,0.0006382919964380562,0.0007892079884186387
22,1.6640259937416557e-15,8.966599125415087e-05,0.012951042008353397,0.0005450000171549618,0.00021116697462275624
23,2.6271192129044286e-15,6.975000724196434e-05,0.013511915982235223,0.0013475840096361935,0.0008429159934166819
24,1.583914312200676e-15,0.0001000420015770942,0.015136083005927503,0.0010310419893357903,0.0008967500180006027
25,4.514177688108379e-15,9.429201600141823e-05,0.011956750007811934,0.0006318329833447933,0.0003429999924264848
26,2.7482486928216193e-15,9.066599886864424e-05,0.011194874998182058,0.0006196670001372695,0.0004895830061286688
27,1.168829773862442e-15,0.00039920900599099696,0.013451250008074567,0.001176665973616764,0.0006257090135477483
28,2.2965405748707052e-15,8.995900861918926e-05,0.01098266599001363,0.0006311670003924519,0.0005522920109797269
29,2.9390420488596236e-15,0.0007200420077424496,0.011234500008868054,0.0005435829807538539,0.0004282090230844915
30,1.9648371530083103e-15,8.287501987069845e-05,0.014153041993267834,0.0006544579809997231,0.000553792022401467
